2025-12-17T05:35:59.068Z [debug]: Order 5793976385729 (Date: 2024-03-10): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:35:59.068Z [debug]: Order 5794079441089 (Date: 2024-03-10): Payment Gateways: [Razorpay Secure] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:35:59.254Z [debug]: Order 5794241413313 (Date: 2024-03-10): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T05:35:59.254Z [debug]: Order 5794329067713 (Date: 2024-03-10): Payment Gateways: [Razorpay Secure] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:35:59.254Z [debug]: Order 5794475114689 (Date: 2024-03-10): Payment Gateways: [Razorpay Secure] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:48:32.135Z [debug]: Order 5691349663904 (Date: 2024-03-10): Payment Gateways: [Cards, UPI, NB by PayU India] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:48:32.135Z [debug]: Order 5691373715616 (Date: 2024-03-10): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:48:32.338Z [debug]: Order 5691386331296 (Date: 2024-03-10): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T06:24:13.970Z [debug]: Order 5793976385729 (Date: 2024-03-10): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T06:24:13.970Z [debug]: Order 5794079441089 (Date: 2024-03-10): Payment Gateways: [Razorpay Secure] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T06:24:14.152Z [debug]: Order 5794241413313 (Date: 2024-03-10): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T06:24:14.153Z [debug]: Order 5794329067713 (Date: 2024-03-10): Payment Gateways: [Razorpay Secure] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T06:24:14.153Z [debug]: Order 5794475114689 (Date: 2024-03-10): Payment Gateways: [Razorpay Secure] | isCOD: false | isPrepaid: true | Cancelled: false
