2025-12-10T18:17:45.189Z [debug]: Order 5825545666795 (Date: 2024-07-20): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:45.190Z [debug]: Order 5825546748139 (Date: 2024-07-20): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:45.190Z [debug]: Order 5825571848427 (Date: 2024-07-20): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:45.190Z [debug]: Order 5825629421803 (Date: 2024-07-20): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:45.190Z [debug]: Order 5825796505835 (Date: 2024-07-20): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:45.191Z [debug]: Order 5825963098347 (Date: 2024-07-20): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:45.191Z [debug]: Order 5825989443819 (Date: 2024-07-20): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:45.191Z [debug]: Order 5825993605355 (Date: 2024-07-20): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:45.191Z [debug]: Order 5825996488939 (Date: 2024-07-20): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:45.191Z [debug]: Order 5826002354411 (Date: 2024-07-20): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:45.192Z [debug]: Order 5826011824363 (Date: 2024-07-20): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:45.352Z [debug]: Order 5826028208363 (Date: 2024-07-20): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:17:45.353Z [debug]: Order 5826039775467 (Date: 2024-07-20): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:45.353Z [debug]: Order 5826046427371 (Date: 2024-07-20): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:45.353Z [debug]: Order 5826059960555 (Date: 2024-07-20): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:45.354Z [debug]: Order 5826061598955 (Date: 2024-07-20): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:45.354Z [debug]: Order 5826070905067 (Date: 2024-07-20): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:45.354Z [debug]: Order 5826089189611 (Date: 2024-07-20): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:45.354Z [debug]: Order 5826091876587 (Date: 2024-07-20): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
