2025-12-10T18:23:10.275Z [debug]: Order 6290517917931 (Date: 2025-06-11): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:10.275Z [debug]: Order 6290538135787 (Date: 2025-06-11): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:10.275Z [debug]: Order 6290590957803 (Date: 2025-06-11): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:10.275Z [debug]: Order 6291198181611 (Date: 2025-06-11): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:10.276Z [debug]: Order 6291213746411 (Date: 2025-06-11): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:10.276Z [debug]: Order 6291250151659 (Date: 2025-06-11): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:10.276Z [debug]: Order 6291257065707 (Date: 2025-06-11): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:10.276Z [debug]: Order 6291323650283 (Date: 2025-06-11): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:10.276Z [debug]: Order 6291339772139 (Date: 2025-06-11): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:10.276Z [debug]: Order 6291354157291 (Date: 2025-06-11): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:10.276Z [debug]: Order 6291392266475 (Date: 2025-06-11): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:10.277Z [debug]: Order 6291426967787 (Date: 2025-06-11): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:10.277Z [debug]: Order 6291712114923 (Date: 2025-06-11): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:10.277Z [debug]: Order 6291740295403 (Date: 2025-06-11): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:10.277Z [debug]: Order 6291763921131 (Date: 2025-06-11): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:10.277Z [debug]: Order 6291805864171 (Date: 2025-06-11): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:10.277Z [debug]: Order 6291831554283 (Date: 2025-06-11): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:10.277Z [debug]: Order 6291849904363 (Date: 2025-06-11): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:10.278Z [debug]: Order 6291872612587 (Date: 2025-06-11): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:10.278Z [debug]: Order 6291880935659 (Date: 2025-06-11): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:10.278Z [debug]: Order 6291883884779 (Date: 2025-06-11): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:10.278Z [debug]: Order 6291953025259 (Date: 2025-06-11): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:10.278Z [debug]: Order 6291968229611 (Date: 2025-06-11): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:10.458Z [debug]: Order 6292049821931 (Date: 2025-06-11): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:10.458Z [debug]: Order 6292141703403 (Date: 2025-06-11): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:10.458Z [debug]: Order 6292194197739 (Date: 2025-06-11): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:10.643Z [debug]: Order 6292265894123 (Date: 2025-06-11): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:10.643Z [debug]: Order 6292376551659 (Date: 2025-06-11): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:10.644Z [debug]: Order 6292459847915 (Date: 2025-06-11): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:10.644Z [debug]: Order 6292460372203 (Date: 2025-06-11): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:10.644Z [debug]: Order 6292483801323 (Date: 2025-06-11): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
