2025-12-10T18:23:17.106Z [debug]: Order 6333674488043 (Date: 2025-07-10): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:17.106Z [debug]: Order 6333701849323 (Date: 2025-07-10): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:17.106Z [debug]: Order 6333702668523 (Date: 2025-07-10): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:17.106Z [debug]: Order 6333732618475 (Date: 2025-07-10): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:17.107Z [debug]: Order 6333734748395 (Date: 2025-07-10): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:17.107Z [debug]: Order 6333991747819 (Date: 2025-07-10): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:17.107Z [debug]: Order 6334043750635 (Date: 2025-07-10): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:17.107Z [debug]: Order 6334763892971 (Date: 2025-07-10): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:17.107Z [debug]: Order 6334770839787 (Date: 2025-07-10): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:17.107Z [debug]: Order 6334795317483 (Date: 2025-07-10): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:17.108Z [debug]: Order 6334825431275 (Date: 2025-07-10): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
