2025-12-10T18:16:52.293Z [debug]: Order 5749862039787 (Date: 2024-05-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:52.294Z [debug]: Order 5749914599659 (Date: 2024-05-17): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:52.294Z [debug]: Order 5750047408363 (Date: 2024-05-17): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:52.294Z [debug]: Order 5750156034283 (Date: 2024-05-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:52.294Z [debug]: Order 5750237823211 (Date: 2024-05-17): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:52.463Z [debug]: Order 5750247194859 (Date: 2024-05-17): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:16:52.463Z [debug]: Order 5750247686379 (Date: 2024-05-17): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:52.628Z [debug]: Order 5750259876075 (Date: 2024-05-17): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:16:52.628Z [debug]: Order 5750274261227 (Date: 2024-05-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:52.793Z [debug]: Order 5750316105963 (Date: 2024-05-17): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:16:52.793Z [debug]: Order 5750325936363 (Date: 2024-05-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:52.794Z [debug]: Order 5750335930603 (Date: 2024-05-17): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:52.795Z [debug]: Order 5750336618731 (Date: 2024-05-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:52.795Z [debug]: Order 5750347923691 (Date: 2024-05-17): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:52.795Z [debug]: Order 5750363717867 (Date: 2024-05-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:52.795Z [debug]: Order 5750364864747 (Date: 2024-05-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:52.796Z [debug]: Order 5750370205931 (Date: 2024-05-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:52.796Z [debug]: Order 5750376759531 (Date: 2024-05-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:52.796Z [debug]: Order 5750377513195 (Date: 2024-05-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:52.796Z [debug]: Order 5750383706347 (Date: 2024-05-17): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:52.796Z [debug]: Order 5750387015915 (Date: 2024-05-17): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
