2025-12-10T18:23:05.332Z [debug]: Order 6050995142891 (Date: 2024-12-30): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:05.332Z [debug]: Order 6051021881579 (Date: 2024-12-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:05.332Z [debug]: Order 6051033612523 (Date: 2024-12-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:05.332Z [debug]: Order 6051034071275 (Date: 2024-12-30): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:05.333Z [debug]: Order 6051350216939 (Date: 2024-12-30): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:05.333Z [debug]: Order 6051353395435 (Date: 2024-12-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:05.333Z [debug]: Order 6051461693675 (Date: 2024-12-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:05.333Z [debug]: Order 6051463889131 (Date: 2024-12-30): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:05.333Z [debug]: Order 6051478012139 (Date: 2024-12-30): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:05.334Z [debug]: Order 6051479290091 (Date: 2024-12-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:05.334Z [debug]: Order 6051489513707 (Date: 2024-12-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:05.334Z [debug]: Order 6051490070763 (Date: 2024-12-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:05.334Z [debug]: Order 6051525460203 (Date: 2024-12-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:05.530Z [debug]: Order 6051541844203 (Date: 2024-12-30): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
