2025-12-10T18:16:27.270Z [debug]: Order 5712541286635 (Date: 2024-04-22): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:27.271Z [debug]: Order 5712542564587 (Date: 2024-04-22): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:27.271Z [debug]: Order 5712551936235 (Date: 2024-04-22): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:27.272Z [debug]: Order 5712564125931 (Date: 2024-04-22): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:27.272Z [debug]: Order 5712627368171 (Date: 2024-04-22): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:27.272Z [debug]: Order 5712641753323 (Date: 2024-04-22): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:27.272Z [debug]: Order 5712719544555 (Date: 2024-04-22): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:27.476Z [debug]: Order 5712738779371 (Date: 2024-04-22): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:27.477Z [debug]: Order 5712777347307 (Date: 2024-04-22): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:27.477Z [debug]: Order 5712808739051 (Date: 2024-04-22): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:27.477Z [debug]: Order 5712868475115 (Date: 2024-04-22): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:27.477Z [debug]: Order 5712903340267 (Date: 2024-04-22): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:27.646Z [debug]: Order 5712904945899 (Date: 2024-04-22): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:16:27.646Z [debug]: Order 5712907469035 (Date: 2024-04-22): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:27.646Z [debug]: Order 5712917430507 (Date: 2024-04-22): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:27.647Z [debug]: Order 5712940433643 (Date: 2024-04-22): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:27.647Z [debug]: Order 5712959668459 (Date: 2024-04-22): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:27.647Z [debug]: Order 5712974545131 (Date: 2024-04-22): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:27.647Z [debug]: Order 5712976511211 (Date: 2024-04-22): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:27.647Z [debug]: Order 5712984211691 (Date: 2024-04-22): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:27.647Z [debug]: Order 5712995582187 (Date: 2024-04-22): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
