2025-12-10T18:14:45.784Z [debug]: Order 5564899393771 (Date: 2023-12-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:45.935Z [debug]: Order 5564919120107 (Date: 2023-12-25): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:45.936Z [debug]: Order 5564924133611 (Date: 2023-12-25): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:45.936Z [debug]: Order 5564949692651 (Date: 2023-12-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:45.936Z [debug]: Order 5565016867051 (Date: 2023-12-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:45.936Z [debug]: Order 5565039640811 (Date: 2023-12-25): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:45.936Z [debug]: Order 5565156622571 (Date: 2023-12-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:45.937Z [debug]: Order 5565173629163 (Date: 2023-12-25): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:45.937Z [debug]: Order 5565174579435 (Date: 2023-12-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:45.937Z [debug]: Order 5565182181611 (Date: 2023-12-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:45.937Z [debug]: Order 5565182902507 (Date: 2023-12-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:45.937Z [debug]: Order 5565188833515 (Date: 2023-12-25): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:45.938Z [debug]: Order 5565214753003 (Date: 2023-12-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
