2025-12-10T18:23:14.511Z [debug]: Order 6326316499179 (Date: 2025-07-05): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:14.511Z [debug]: Order 6326423585003 (Date: 2025-07-05): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:14.511Z [debug]: Order 6326425321707 (Date: 2025-07-05): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:14.511Z [debug]: Order 6326445867243 (Date: 2025-07-05): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:14.511Z [debug]: Order 6326707912939 (Date: 2025-07-05): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:14.511Z [debug]: Order 6326810771691 (Date: 2025-07-05): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:14.511Z [debug]: Order 6326822174955 (Date: 2025-07-05): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:14.512Z [debug]: Order 6326850945259 (Date: 2025-07-05): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:14.512Z [debug]: Order 6326851829995 (Date: 2025-07-05): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:14.512Z [debug]: Order 6326858121451 (Date: 2025-07-05): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:14.513Z [debug]: Order 6326865264875 (Date: 2025-07-05): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:14.513Z [debug]: Order 6326890922219 (Date: 2025-07-05): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:14.513Z [debug]: Order 6326900228331 (Date: 2025-07-05): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
