2025-12-17T05:35:47.418Z [debug]: Order 5744279617729 (Date: 2024-02-05): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T06:24:02.561Z [debug]: Order 5745228775617 (Date: 2024-02-05): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T06:24:02.561Z [debug]: Order 5745303879873 (Date: 2024-02-05): Payment Gateways: [Razorpay Secure] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T06:24:02.747Z [debug]: Order 5745362272449 (Date: 2024-02-05): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T06:24:02.926Z [debug]: Order 5745365090497 (Date: 2024-02-05): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T06:24:03.113Z [debug]: Order 5745366663361 (Date: 2024-02-05): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T06:24:03.296Z [debug]: Order 5745367482561 (Date: 2024-02-05): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T06:24:03.482Z [debug]: Order 5745368629441 (Date: 2024-02-05): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T06:24:03.482Z [debug]: Order 5745477451969 (Date: 2024-02-05): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T06:24:03.483Z [debug]: Order 5745654988993 (Date: 2024-02-05): Payment Gateways: [Razorpay Secure] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T06:24:03.666Z [debug]: Order 5745660068033 (Date: 2024-02-05): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T06:24:03.666Z [debug]: Order 5745711448257 (Date: 2024-02-05): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
