2025-12-10T18:17:33.249Z [debug]: Order 5810052858091 (Date: 2024-07-07): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:33.249Z [debug]: Order 5810066063595 (Date: 2024-07-07): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:33.249Z [debug]: Order 5810084380907 (Date: 2024-07-07): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:33.250Z [debug]: Order 5810105352427 (Date: 2024-07-07): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:33.250Z [debug]: Order 5810119442667 (Date: 2024-07-07): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:33.418Z [debug]: Order 5810332369131 (Date: 2024-07-07): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:17:33.419Z [debug]: Order 5810438308075 (Date: 2024-07-07): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:33.419Z [debug]: Order 5810446762219 (Date: 2024-07-07): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:33.419Z [debug]: Order 5810478153963 (Date: 2024-07-07): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:33.419Z [debug]: Order 5810479923435 (Date: 2024-07-07): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:33.419Z [debug]: Order 5810487394539 (Date: 2024-07-07): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:33.420Z [debug]: Order 5810488312043 (Date: 2024-07-07): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:33.420Z [debug]: Order 5810494800107 (Date: 2024-07-07): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:33.583Z [debug]: Order 5810502893803 (Date: 2024-07-07): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:17:33.583Z [debug]: Order 5810504761579 (Date: 2024-07-07): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:33.583Z [debug]: Order 5810509054187 (Date: 2024-07-07): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:33.584Z [debug]: Order 5810510201067 (Date: 2024-07-07): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:33.584Z [debug]: Order 5810511741163 (Date: 2024-07-07): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:33.584Z [debug]: Order 5810517213419 (Date: 2024-07-07): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:33.584Z [debug]: Order 5810517672171 (Date: 2024-07-07): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:33.585Z [debug]: Order 5810526683371 (Date: 2024-07-07): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:33.585Z [debug]: Order 5810535235819 (Date: 2024-07-07): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:33.585Z [debug]: Order 5810558206187 (Date: 2024-07-07): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:33.585Z [debug]: Order 5810580717803 (Date: 2024-07-07): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:33.585Z [debug]: Order 5810581831915 (Date: 2024-07-07): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:33.586Z [debug]: Order 5810585469163 (Date: 2024-07-07): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:33.586Z [debug]: Order 5810588385515 (Date: 2024-07-07): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:33.586Z [debug]: Order 5810588549355 (Date: 2024-07-07): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
