2025-12-17T05:37:22.592Z [debug]: Order 6400519438529 (Date: 2025-04-01): Payment Gateways: [cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:37:22.593Z [debug]: Order 6400535691457 (Date: 2025-04-01): Payment Gateways: [] | isCOD: false | isPrepaid: false | Cancelled: false
2025-12-17T05:37:22.593Z [debug]: Order 6400625410241 (Date: 2025-04-01): Payment Gateways: [cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:37:22.593Z [debug]: Order 6400836763841 (Date: 2025-04-01): Payment Gateways: [cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:37:22.593Z [debug]: Order 6401108213953 (Date: 2025-04-01): Payment Gateways: [Gokwik UPI] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:37:22.593Z [debug]: Order 6401152942273 (Date: 2025-04-01): Payment Gateways: [Gokwik UPI] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:37:31.498Z [debug]: Order 6400519438529 (Date: 2025-04-01): Payment Gateways: [cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:37:31.498Z [debug]: Order 6400535691457 (Date: 2025-04-01): Payment Gateways: [] | isCOD: false | isPrepaid: false | Cancelled: false
2025-12-17T05:37:31.498Z [debug]: Order 6400625410241 (Date: 2025-04-01): Payment Gateways: [cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:37:31.498Z [debug]: Order 6400836763841 (Date: 2025-04-01): Payment Gateways: [cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:37:31.498Z [debug]: Order 6401108213953 (Date: 2025-04-01): Payment Gateways: [Gokwik UPI] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:37:31.499Z [debug]: Order 6401152942273 (Date: 2025-04-01): Payment Gateways: [Gokwik UPI] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:50:10.682Z [debug]: Order 6254875410592 (Date: 2025-04-01): Payment Gateways: [Cards, UPI, NB by PayU India] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:50:10.683Z [debug]: Order 6254881112224 (Date: 2025-04-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:10.683Z [debug]: Order 6254916436128 (Date: 2025-04-01): Payment Gateways: [Cards, UPI, NB by PayU India] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:50:10.683Z [debug]: Order 6255125168288 (Date: 2025-04-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:10.683Z [debug]: Order 6255211085984 (Date: 2025-04-01): Payment Gateways: [Cards, UPI, NB by PayU India] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:50:10.683Z [debug]: Order 6255284191392 (Date: 2025-04-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:10.683Z [debug]: Order 6255300051104 (Date: 2025-04-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:10.684Z [debug]: Order 6255364604064 (Date: 2025-04-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:10.684Z [debug]: Order 6255453896864 (Date: 2025-04-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:10.880Z [debug]: Order 6255457796256 (Date: 2025-04-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T05:50:10.880Z [debug]: Order 6255564030112 (Date: 2025-04-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:10.880Z [debug]: Order 6255627206816 (Date: 2025-04-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:19.211Z [debug]: Order 6254875410592 (Date: 2025-04-01): Payment Gateways: [Cards, UPI, NB by PayU India] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:50:19.211Z [debug]: Order 6254881112224 (Date: 2025-04-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:19.211Z [debug]: Order 6254916436128 (Date: 2025-04-01): Payment Gateways: [Cards, UPI, NB by PayU India] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:50:19.211Z [debug]: Order 6255125168288 (Date: 2025-04-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:19.211Z [debug]: Order 6255211085984 (Date: 2025-04-01): Payment Gateways: [Cards, UPI, NB by PayU India] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:50:19.212Z [debug]: Order 6255284191392 (Date: 2025-04-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:19.212Z [debug]: Order 6255300051104 (Date: 2025-04-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:19.212Z [debug]: Order 6255364604064 (Date: 2025-04-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:19.212Z [debug]: Order 6255453896864 (Date: 2025-04-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:19.341Z [debug]: Order 6255457796256 (Date: 2025-04-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T05:50:19.341Z [debug]: Order 6255564030112 (Date: 2025-04-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:19.342Z [debug]: Order 6255627206816 (Date: 2025-04-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T06:25:34.469Z [debug]: Order 6400519438529 (Date: 2025-04-01): Payment Gateways: [cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T06:25:34.470Z [debug]: Order 6400535691457 (Date: 2025-04-01): Payment Gateways: [] | isCOD: false | isPrepaid: false | Cancelled: false
2025-12-17T06:25:34.470Z [debug]: Order 6400625410241 (Date: 2025-04-01): Payment Gateways: [cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T06:25:34.470Z [debug]: Order 6400836763841 (Date: 2025-04-01): Payment Gateways: [cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T06:25:34.470Z [debug]: Order 6401108213953 (Date: 2025-04-01): Payment Gateways: [Gokwik UPI] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T06:25:34.470Z [debug]: Order 6401152942273 (Date: 2025-04-01): Payment Gateways: [Gokwik UPI] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T06:25:44.326Z [debug]: Order 6400519438529 (Date: 2025-04-01): Payment Gateways: [cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: false
