2025-12-10T18:23:44.884Z [debug]: Order 6127231238379 (Date: 2025-03-05): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:44.885Z [debug]: Order 6127491875051 (Date: 2025-03-05): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:44.885Z [debug]: Order 6127575793899 (Date: 2025-03-05): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:44.885Z [debug]: Order 6127595520235 (Date: 2025-03-05): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:44.885Z [debug]: Order 6127619965163 (Date: 2025-03-05): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:44.885Z [debug]: Order 6127625601259 (Date: 2025-03-05): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:44.886Z [debug]: Order 6127642247403 (Date: 2025-03-05): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:44.886Z [debug]: Order 6127669805291 (Date: 2025-03-05): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:44.886Z [debug]: Order 6127677473003 (Date: 2025-03-05): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:44.886Z [debug]: Order 6127700148459 (Date: 2025-03-05): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:44.886Z [debug]: Order 6127703949547 (Date: 2025-03-05): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:44.886Z [debug]: Order 6127726985451 (Date: 2025-03-05): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:44.887Z [debug]: Order 6127745204459 (Date: 2025-03-05): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:44.887Z [debug]: Order 6127778955499 (Date: 2025-03-05): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:44.887Z [debug]: Order 6127781019883 (Date: 2025-03-05): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:45.077Z [debug]: Order 6127783510251 (Date: 2025-03-05): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:45.078Z [debug]: Order 6127783674091 (Date: 2025-03-05): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:45.266Z [debug]: Order 6127784919275 (Date: 2025-03-05): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:45.266Z [debug]: Order 6127818146027 (Date: 2025-03-05): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:45.267Z [debug]: Order 6127858122987 (Date: 2025-03-05): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:45.267Z [debug]: Order 6127901147371 (Date: 2025-03-05): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:45.267Z [debug]: Order 6128043458795 (Date: 2025-03-05): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:45.268Z [debug]: Order 6128065020139 (Date: 2025-03-05): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:45.268Z [debug]: Order 6128089497835 (Date: 2025-03-05): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:45.268Z [debug]: Order 6128116728043 (Date: 2025-03-05): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:45.268Z [debug]: Order 6128198353131 (Date: 2025-03-05): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:45.269Z [debug]: Order 6128245866731 (Date: 2025-03-05): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-11T04:17:03.679Z [debug]: Order 6328681169203 (Date: 2025-03-05): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-11T04:17:03.679Z [debug]: Order 6329323454771 (Date: 2025-03-05): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
