2025-12-10T18:22:46.783Z [debug]: Order 6014436868331 (Date: 2024-12-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:46.783Z [debug]: Order 6014446993643 (Date: 2024-12-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:46.784Z [debug]: Order 6014464950507 (Date: 2024-12-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:46.784Z [debug]: Order 6014478549227 (Date: 2024-12-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:46.784Z [debug]: Order 6014645141739 (Date: 2024-12-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:46.784Z [debug]: Order 6014746394859 (Date: 2024-12-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:46.784Z [debug]: Order 6014817370347 (Date: 2024-12-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:46.784Z [debug]: Order 6014938317035 (Date: 2024-12-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:46.991Z [debug]: Order 6015024824555 (Date: 2024-12-02): Payment Gateways: [GoKwik Cash On Delivery, cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:22:46.991Z [debug]: Order 6015086559467 (Date: 2024-12-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:47.175Z [debug]: Order 6015127421163 (Date: 2024-12-02): Payment Gateways: [GoKwik Cash On Delivery, cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:22:47.176Z [debug]: Order 6015287951595 (Date: 2024-12-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:47.176Z [debug]: Order 6015306498283 (Date: 2024-12-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:47.176Z [debug]: Order 6015314362603 (Date: 2024-12-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:47.363Z [debug]: Order 6015368102123 (Date: 2024-12-02): Payment Gateways: [GoKwik Cash On Delivery, cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:22:47.364Z [debug]: Order 6015371542763 (Date: 2024-12-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:47.364Z [debug]: Order 6015389925611 (Date: 2024-12-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:47.364Z [debug]: Order 6015411388651 (Date: 2024-12-02): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:47.364Z [debug]: Order 6015431573739 (Date: 2024-12-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:47.365Z [debug]: Order 6015437668587 (Date: 2024-12-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:47.365Z [debug]: Order 6015445827819 (Date: 2024-12-02): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:22:47.365Z [debug]: Order 6015478071531 (Date: 2024-12-02): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:22:47.365Z [debug]: Order 6015479054571 (Date: 2024-12-02): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:22:47.366Z [debug]: Order 6015521325291 (Date: 2024-12-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:47.366Z [debug]: Order 6015540592875 (Date: 2024-12-02): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:22:47.366Z [debug]: Order 6015543902443 (Date: 2024-12-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:47.366Z [debug]: Order 6015545999595 (Date: 2024-12-02): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:22:47.367Z [debug]: Order 6015621988587 (Date: 2024-12-02): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:47.552Z [debug]: Order 6015623626987 (Date: 2024-12-02): Payment Gateways: [GoKwik Cash On Delivery, cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:22:47.553Z [debug]: Order 6015642370283 (Date: 2024-12-02): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:22:47.553Z [debug]: Order 6015685951723 (Date: 2024-12-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:47.553Z [debug]: Order 6015716720875 (Date: 2024-12-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:47.553Z [debug]: Order 6015719604459 (Date: 2024-12-02): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
