2025-12-10T18:23:29.697Z [debug]: Order 6456515592427 (Date: 2025-09-16): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:29.697Z [debug]: Order 6456516149483 (Date: 2025-09-16): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:29.697Z [debug]: Order 6456529322219 (Date: 2025-09-16): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:29.697Z [debug]: Order 6456531189995 (Date: 2025-09-16): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:29.698Z [debug]: Order 6456538071275 (Date: 2025-09-16): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:29.698Z [debug]: Order 6456551997675 (Date: 2025-09-16): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:29.881Z [debug]: Order 6456603934955 (Date: 2025-09-16): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:29.882Z [debug]: Order 6456634441963 (Date: 2025-09-16): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:29.882Z [debug]: Order 6456880988395 (Date: 2025-09-16): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:29.882Z [debug]: Order 6456942330091 (Date: 2025-09-16): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:29.883Z [debug]: Order 6456955437291 (Date: 2025-09-16): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:29.883Z [debug]: Order 6456985747691 (Date: 2025-09-16): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:29.883Z [debug]: Order 6457004622059 (Date: 2025-09-16): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:30.061Z [debug]: Order 6457072189675 (Date: 2025-09-16): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:30.061Z [debug]: Order 6457073565931 (Date: 2025-09-16): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:30.061Z [debug]: Order 6457135661291 (Date: 2025-09-16): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:30.062Z [debug]: Order 6457136251115 (Date: 2025-09-16): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:30.062Z [debug]: Order 6457139986667 (Date: 2025-09-16): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:30.062Z [debug]: Order 6457140478187 (Date: 2025-09-16): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:30.062Z [debug]: Order 6457157976299 (Date: 2025-09-16): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:30.063Z [debug]: Order 6457163972843 (Date: 2025-09-16): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:30.063Z [debug]: Order 6457181831403 (Date: 2025-09-16): Payment Gateways: [Cash On Delivery, manual] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:30.063Z [debug]: Order 6457183994091 (Date: 2025-09-16): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:30.064Z [debug]: Order 6457203491051 (Date: 2025-09-16): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:30.064Z [debug]: Order 6457209749739 (Date: 2025-09-16): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:30.064Z [debug]: Order 6457220727019 (Date: 2025-09-16): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:30.064Z [debug]: Order 6457261654251 (Date: 2025-09-16): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:30.065Z [debug]: Order 6457261981931 (Date: 2025-09-16): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:30.065Z [debug]: Order 6457263456491 (Date: 2025-09-16): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:30.065Z [debug]: Order 6457264144619 (Date: 2025-09-16): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:30.065Z [debug]: Order 6457271451883 (Date: 2025-09-16): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:30.066Z [debug]: Order 6457274007787 (Date: 2025-09-16): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:30.066Z [debug]: Order 6457318768875 (Date: 2025-09-16): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
