2025-12-10T18:23:25.766Z [debug]: Order 6380857131243 (Date: 2025-07-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:25.958Z [debug]: Order 6380860702955 (Date: 2025-07-30): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:25.958Z [debug]: Order 6380946981099 (Date: 2025-07-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:25.959Z [debug]: Order 6381014974699 (Date: 2025-07-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:25.959Z [debug]: Order 6381203456235 (Date: 2025-07-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:25.959Z [debug]: Order 6381223379179 (Date: 2025-07-30): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:25.960Z [debug]: Order 6381306708203 (Date: 2025-07-30): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:25.960Z [debug]: Order 6381444169963 (Date: 2025-07-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:25.960Z [debug]: Order 6381582319851 (Date: 2025-07-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:25.960Z [debug]: Order 6382016561387 (Date: 2025-07-30): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:25.961Z [debug]: Order 6382164181227 (Date: 2025-07-30): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:25.961Z [debug]: Order 6382229324011 (Date: 2025-07-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:25.961Z [debug]: Order 6382317306091 (Date: 2025-07-30): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:25.961Z [debug]: Order 6382317699307 (Date: 2025-07-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:25.961Z [debug]: Order 6382400209131 (Date: 2025-07-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:25.962Z [debug]: Order 6382621556971 (Date: 2025-07-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:25.962Z [debug]: Order 6383228027115 (Date: 2025-07-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:25.963Z [debug]: Order 6383538766059 (Date: 2025-07-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:25.963Z [debug]: Order 6383601352939 (Date: 2025-07-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:25.963Z [debug]: Order 6383699394795 (Date: 2025-07-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:25.963Z [debug]: Order 6383722856683 (Date: 2025-07-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:25.963Z [debug]: Order 6383739535595 (Date: 2025-07-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:25.964Z [debug]: Order 6383876800747 (Date: 2025-07-30): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:25.964Z [debug]: Order 6383979200747 (Date: 2025-07-30): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:25.964Z [debug]: Order 6384003055851 (Date: 2025-07-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:25.964Z [debug]: Order 6384035987691 (Date: 2025-07-30): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:25.964Z [debug]: Order 6384097722603 (Date: 2025-07-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:25.964Z [debug]: Order 6384099262699 (Date: 2025-07-30): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:25.965Z [debug]: Order 6384134357227 (Date: 2025-07-30): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:25.965Z [debug]: Order 6384154837227 (Date: 2025-07-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:25.965Z [debug]: Order 6384174039275 (Date: 2025-07-30): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:25.965Z [debug]: Order 6384174104811 (Date: 2025-07-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:25.966Z [debug]: Order 6384222601451 (Date: 2025-07-30): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:25.966Z [debug]: Order 6384226468075 (Date: 2025-07-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:25.966Z [debug]: Order 6384231350507 (Date: 2025-07-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:25.966Z [debug]: Order 6384253305067 (Date: 2025-07-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:25.966Z [debug]: Order 6384262414571 (Date: 2025-07-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:25.966Z [debug]: Order 6384296526059 (Date: 2025-07-30): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:25.967Z [debug]: Order 6384303866091 (Date: 2025-07-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
