2025-12-10T18:14:34.061Z [debug]: Order 5548340805867 (Date: 2023-12-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:34.061Z [debug]: Order 5548375310571 (Date: 2023-12-12): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:34.061Z [debug]: Order 5548390121707 (Date: 2023-12-12): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:34.061Z [debug]: Order 5548451758315 (Date: 2023-12-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:34.061Z [debug]: Order 5548493865195 (Date: 2023-12-12): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:34.061Z [debug]: Order 5548545573099 (Date: 2023-12-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:34.061Z [debug]: Order 5548746866923 (Date: 2023-12-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:34.061Z [debug]: Order 5548824035563 (Date: 2023-12-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:34.062Z [debug]: Order 5548902383851 (Date: 2023-12-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:34.062Z [debug]: Order 5548922175723 (Date: 2023-12-12): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:34.062Z [debug]: Order 5548937380075 (Date: 2023-12-12): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:34.062Z [debug]: Order 5548956582123 (Date: 2023-12-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:34.062Z [debug]: Order 5548964217067 (Date: 2023-12-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:34.062Z [debug]: Order 5548974047467 (Date: 2023-12-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:34.062Z [debug]: Order 5548981092587 (Date: 2023-12-12): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:34.062Z [debug]: Order 5549010714859 (Date: 2023-12-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:34.062Z [debug]: Order 5549042008299 (Date: 2023-12-12): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:34.244Z [debug]: Order 5549042860267 (Date: 2023-12-12): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:14:34.245Z [debug]: Order 5549078184171 (Date: 2023-12-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:34.245Z [debug]: Order 5549084573931 (Date: 2023-12-12): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:34.245Z [debug]: Order 5549091553515 (Date: 2023-12-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:34.246Z [debug]: Order 5549103939819 (Date: 2023-12-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:34.246Z [debug]: Order 5549123666155 (Date: 2023-12-12): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:34.246Z [debug]: Order 5549140836587 (Date: 2023-12-12): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:34.404Z [debug]: Order 5549144801515 (Date: 2023-12-12): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:14:34.404Z [debug]: Order 5549149028587 (Date: 2023-12-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:34.405Z [debug]: Order 5549154042091 (Date: 2023-12-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
