2025-12-10T18:23:22.920Z [debug]: Order 6358299214059 (Date: 2025-07-23): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:22.920Z [debug]: Order 6359072407787 (Date: 2025-07-23): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:22.920Z [debug]: Order 6359178510571 (Date: 2025-07-23): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:22.920Z [debug]: Order 6359206887659 (Date: 2025-07-23): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:22.921Z [debug]: Order 6359245357291 (Date: 2025-07-23): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:22.921Z [debug]: Order 6359253713131 (Date: 2025-07-23): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:22.921Z [debug]: Order 6359271538923 (Date: 2025-07-23): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:22.921Z [debug]: Order 6359293919467 (Date: 2025-07-23): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:22.921Z [debug]: Order 6359370727659 (Date: 2025-07-23): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:22.921Z [debug]: Order 6359409590507 (Date: 2025-07-23): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:22.922Z [debug]: Order 6359435116779 (Date: 2025-07-23): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:22.922Z [debug]: Order 6359508320491 (Date: 2025-07-23): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:22.922Z [debug]: Order 6359539777771 (Date: 2025-07-23): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
