2025-12-10T18:23:13.382Z [debug]: Order 6318350434539 (Date: 2025-06-29): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:13.382Z [debug]: Order 6318448574699 (Date: 2025-06-29): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:13.382Z [debug]: Order 6318462730475 (Date: 2025-06-29): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:13.382Z [debug]: Order 6318554415339 (Date: 2025-06-29): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:13.382Z [debug]: Order 6318570078443 (Date: 2025-06-29): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:13.383Z [debug]: Order 6318881964267 (Date: 2025-06-29): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:13.383Z [debug]: Order 6318882717931 (Date: 2025-06-29): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:13.383Z [debug]: Order 6318897037547 (Date: 2025-06-29): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:13.383Z [debug]: Order 6318912635115 (Date: 2025-06-29): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:13.383Z [debug]: Order 6318914601195 (Date: 2025-06-29): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:13.383Z [debug]: Order 6318939308267 (Date: 2025-06-29): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:13.383Z [debug]: Order 6318939472107 (Date: 2025-06-29): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
