2025-12-10T18:23:40.093Z [debug]: Order 6115122118891 (Date: 2025-02-23): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:40.093Z [debug]: Order 6115260563691 (Date: 2025-02-23): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:40.093Z [debug]: Order 6115398058219 (Date: 2025-02-23): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:40.093Z [debug]: Order 6115425059051 (Date: 2025-02-23): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:40.094Z [debug]: Order 6115440689387 (Date: 2025-02-23): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:40.094Z [debug]: Order 6115522085099 (Date: 2025-02-23): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:40.094Z [debug]: Order 6115580707051 (Date: 2025-02-23): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:40.094Z [debug]: Order 6115651125483 (Date: 2025-02-23): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:40.094Z [debug]: Order 6115651223787 (Date: 2025-02-23): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:40.094Z [debug]: Order 6115656597739 (Date: 2025-02-23): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:40.095Z [debug]: Order 6115668394219 (Date: 2025-02-23): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:40.095Z [debug]: Order 6115703980267 (Date: 2025-02-23): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:40.095Z [debug]: Order 6115712336107 (Date: 2025-02-23): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:40.095Z [debug]: Order 6115716038891 (Date: 2025-02-23): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:40.096Z [debug]: Order 6115762438379 (Date: 2025-02-23): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
