2025-12-17T05:35:44.026Z [debug]: Order 5719073063105 (Date: 2024-01-20): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:35:44.205Z [debug]: Order 5719669932225 (Date: 2024-01-20): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T05:35:44.206Z [debug]: Order 5719703158977 (Date: 2024-01-20): Payment Gateways: [Razorpay Secure] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:35:44.206Z [debug]: Order 5719844978881 (Date: 2024-01-20): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:35:44.386Z [debug]: Order 5719852482753 (Date: 2024-01-20): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T05:35:44.386Z [debug]: Order 5719908090049 (Date: 2024-01-20): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:35:44.386Z [debug]: Order 5719947346113 (Date: 2024-01-20): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:35:44.386Z [debug]: Order 5720139661505 (Date: 2024-01-20): Payment Gateways: [Razorpay Secure] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:48:21.258Z [debug]: Order 5617398579360 (Date: 2024-01-20): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:48:21.258Z [debug]: Order 5617771970720 (Date: 2024-01-20): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T06:23:58.780Z [debug]: Order 5719073063105 (Date: 2024-01-20): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T06:23:58.963Z [debug]: Order 5719669932225 (Date: 2024-01-20): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T06:23:58.964Z [debug]: Order 5719703158977 (Date: 2024-01-20): Payment Gateways: [Razorpay Secure] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T06:23:58.964Z [debug]: Order 5719844978881 (Date: 2024-01-20): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T06:23:59.144Z [debug]: Order 5719852482753 (Date: 2024-01-20): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T06:23:59.145Z [debug]: Order 5719908090049 (Date: 2024-01-20): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T06:23:59.145Z [debug]: Order 5719947346113 (Date: 2024-01-20): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T06:23:59.145Z [debug]: Order 5720139661505 (Date: 2024-01-20): Payment Gateways: [Razorpay Secure] | isCOD: false | isPrepaid: true | Cancelled: false
