2025-12-10T18:24:13.857Z [debug]: Order 6587986706667 (Date: 2025-11-27): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:24:13.857Z [debug]: Order 6588232892651 (Date: 2025-11-27): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:24:13.858Z [debug]: Order 6588413378795 (Date: 2025-11-27): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:24:13.858Z [debug]: Order 6588707307755 (Date: 2025-11-27): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:24:13.858Z [debug]: Order 6588871475435 (Date: 2025-11-27): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:24:13.858Z [debug]: Order 6588887531755 (Date: 2025-11-27): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:24:13.859Z [debug]: Order 6588900638955 (Date: 2025-11-27): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:24:13.859Z [debug]: Order 6588910829803 (Date: 2025-11-27): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:24:13.859Z [debug]: Order 6588920955115 (Date: 2025-11-27): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:24:13.859Z [debug]: Order 6589006905579 (Date: 2025-11-27): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:24:13.859Z [debug]: Order 6589022863595 (Date: 2025-11-27): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:24:13.860Z [debug]: Order 6589038854379 (Date: 2025-11-27): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:24:13.860Z [debug]: Order 6589082337515 (Date: 2025-11-27): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:24:13.860Z [debug]: Order 6589198303467 (Date: 2025-11-27): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
