2025-12-17T05:50:33.128Z [debug]: Order 6334085234848 (Date: 2025-06-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:33.128Z [debug]: Order 6334219485344 (Date: 2025-06-01): Payment Gateways: [Cards, UPI, NB by PayU India] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:50:33.128Z [debug]: Order 6334259396768 (Date: 2025-06-01): Payment Gateways: [Cards, UPI, NB by PayU India] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:50:33.129Z [debug]: Order 6334286823584 (Date: 2025-06-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:33.129Z [debug]: Order 6334303371424 (Date: 2025-06-01): Payment Gateways: [Cards, UPI, NB by PayU India] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:50:33.129Z [debug]: Order 6334490771616 (Date: 2025-06-01): Payment Gateways: [Cards, UPI, NB by PayU India] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:50:33.129Z [debug]: Order 6334500831392 (Date: 2025-06-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:33.129Z [debug]: Order 6334639079584 (Date: 2025-06-01): Payment Gateways: [Cards, UPI, NB by PayU India] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:50:33.129Z [debug]: Order 6334765432992 (Date: 2025-06-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:50:33.129Z [debug]: Order 6334940119200 (Date: 2025-06-01): Payment Gateways: [Cards, UPI, NB by PayU India] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:50:33.129Z [debug]: Order 6334966956192 (Date: 2025-06-01): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
