2025-12-10T18:17:21.450Z [debug]: Order 5916965306603 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:21.451Z [debug]: Order 5916966256875 (Date: 2024-09-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:21.451Z [debug]: Order 5916995715307 (Date: 2024-09-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:21.451Z [debug]: Order 5917012918507 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:21.451Z [debug]: Order 5917098213611 (Date: 2024-09-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:21.451Z [debug]: Order 5917295640811 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:21.451Z [debug]: Order 5917342236907 (Date: 2024-09-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:21.647Z [debug]: Order 5917353902315 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: true
2025-12-10T18:17:21.647Z [debug]: Order 5917366845675 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:21.881Z [debug]: Order 5917383065835 (Date: 2024-09-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:21.882Z [debug]: Order 5917384245483 (Date: 2024-09-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:21.882Z [debug]: Order 5917390766315 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:21.882Z [debug]: Order 5917391356139 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:21.883Z [debug]: Order 5917401448683 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:21.883Z [debug]: Order 5917402890475 (Date: 2024-09-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:21.883Z [debug]: Order 5917418815723 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:21.883Z [debug]: Order 5917420388587 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:21.883Z [debug]: Order 5917442277611 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:21.884Z [debug]: Order 5917446570219 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:21.884Z [debug]: Order 5917449355499 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:21.884Z [debug]: Order 5917459284203 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:21.884Z [debug]: Order 5917461479659 (Date: 2024-09-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:21.884Z [debug]: Order 5917473865963 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:21.885Z [debug]: Order 5917483532523 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:21.885Z [debug]: Order 5917491855595 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:21.885Z [debug]: Order 5917498048747 (Date: 2024-09-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:21.885Z [debug]: Order 5917502013675 (Date: 2024-09-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:21.885Z [debug]: Order 5917503979755 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:21.885Z [debug]: Order 5917512532203 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:21.886Z [debug]: Order 5917513941227 (Date: 2024-09-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:21.886Z [debug]: Order 5917516595435 (Date: 2024-09-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:22.074Z [debug]: Order 5917517873387 (Date: 2024-09-12): Payment Gateways: [GoKwik Cash On Delivery, cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:17:22.075Z [debug]: Order 5917530816747 (Date: 2024-09-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:22.075Z [debug]: Order 5917534257387 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:22.266Z [debug]: Order 5917543563499 (Date: 2024-09-12): Payment Gateways: [GoKwik Cash On Delivery, cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:17:22.267Z [debug]: Order 5917544972523 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:22.267Z [debug]: Order 5917547659499 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:22.267Z [debug]: Order 5917567811819 (Date: 2024-09-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:22.268Z [debug]: Order 5917570138347 (Date: 2024-09-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:22.268Z [debug]: Order 5917573284075 (Date: 2024-09-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:22.268Z [debug]: Order 5917586030827 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:22.268Z [debug]: Order 5917600776427 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:22.472Z [debug]: Order 5917604675819 (Date: 2024-09-12): Payment Gateways: [GoKwik Cash On Delivery, cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:17:22.473Z [debug]: Order 5917609885931 (Date: 2024-09-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:22.473Z [debug]: Order 5917611819243 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:22.473Z [debug]: Order 5917615620331 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:22.473Z [debug]: Order 5917640589547 (Date: 2024-09-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:22.473Z [debug]: Order 5917660676331 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:22.473Z [debug]: Order 5917670736107 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:22.474Z [debug]: Order 5917682041067 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:22.474Z [debug]: Order 5917685711083 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:22.474Z [debug]: Order 5917695541483 (Date: 2024-09-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:22.661Z [debug]: Order 5917697540331 (Date: 2024-09-12): Payment Gateways: [GoKwik Cash On Delivery, cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:17:22.661Z [debug]: Order 5917698130155 (Date: 2024-09-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:22.862Z [debug]: Order 5917700227307 (Date: 2024-09-12): Payment Gateways: [GoKwik Cash On Delivery, cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:17:22.862Z [debug]: Order 5917706027243 (Date: 2024-09-12): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:22.863Z [debug]: Order 5917707108587 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:23.085Z [debug]: Order 5917713006827 (Date: 2024-09-12): Payment Gateways: [GoKwik Cash On Delivery, cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:17:23.085Z [debug]: Order 5917725720811 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:23.293Z [debug]: Order 5917728833771 (Date: 2024-09-12): Payment Gateways: [GoKwik Cash On Delivery, cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:17:23.485Z [debug]: Order 5917741678827 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:23.486Z [debug]: Order 5917754392811 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:23.486Z [debug]: Order 5917798760683 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:23.486Z [debug]: Order 5917814227179 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:23.486Z [debug]: Order 5917814391019 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:23.486Z [debug]: Order 5917822877931 (Date: 2024-09-12): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
