2025-12-10T18:24:29.895Z [debug]: Order 6605679034603 (Date: 2025-12-04): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:24:29.900Z [debug]: Order 6607004172523 (Date: 2025-12-04): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:24:29.900Z [debug]: Order 6607087403243 (Date: 2025-12-04): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:24:29.901Z [debug]: Order 6607205892331 (Date: 2025-12-04): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:24:29.901Z [debug]: Order 6607271264491 (Date: 2025-12-04): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:24:29.901Z [debug]: Order 6607289483499 (Date: 2025-12-04): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:32:57.123Z [debug]: Order 6999424467254 (Date: 2025-12-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:32:57.322Z [debug]: Order 6999530144054 (Date: 2025-12-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:32:57.323Z [debug]: Order 6999599284534 (Date: 2025-12-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:32:57.323Z [debug]: Order 6999654760758 (Date: 2025-12-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:32:57.521Z [debug]: Order 6999747854646 (Date: 2025-12-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:32:57.522Z [debug]: Order 6999958913334 (Date: 2025-12-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:32:57.522Z [debug]: Order 7000185569590 (Date: 2025-12-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:32:57.522Z [debug]: Order 7000351539510 (Date: 2025-12-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:32:57.522Z [debug]: Order 7000474452278 (Date: 2025-12-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:32:57.722Z [debug]: Order 7000478220598 (Date: 2025-12-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:32:57.722Z [debug]: Order 7000550441270 (Date: 2025-12-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:32:57.722Z [debug]: Order 7000556929334 (Date: 2025-12-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:32:57.723Z [debug]: Order 7000558141750 (Date: 2025-12-04): Payment Gateways: [Cards, UPI, NB by PayU India] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:32:57.723Z [debug]: Order 7000579899702 (Date: 2025-12-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:32:57.723Z [debug]: Order 7000786469174 (Date: 2025-12-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:32:57.723Z [debug]: Order 7000839291190 (Date: 2025-12-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:32:57.923Z [debug]: Order 7000885428534 (Date: 2025-12-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:32:57.923Z [debug]: Order 7001433964854 (Date: 2025-12-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:32:57.924Z [debug]: Order 7001474236726 (Date: 2025-12-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-11T04:10:13.353Z [debug]: Order 6279992279229 (Date: 2025-12-04): Payment Gateways: [cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-11T04:10:13.353Z [debug]: Order 6280112963773 (Date: 2025-12-04): Payment Gateways: [] | isCOD: false | isPrepaid: false | Cancelled: false
2025-12-11T04:13:39.665Z [debug]: Order 5923899212010 (Date: 2025-12-04): Payment Gateways: [Razorpay] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-11T04:13:39.665Z [debug]: Order 5924010459370 (Date: 2025-12-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-11T04:13:39.666Z [debug]: Order 5924027859178 (Date: 2025-12-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-11T04:13:39.666Z [debug]: Order 5924284793066 (Date: 2025-12-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
