2025-12-10T18:23:55.166Z [debug]: Order 6518374039787 (Date: 2025-10-21): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:55.166Z [debug]: Order 6518434693355 (Date: 2025-10-21): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:55.166Z [debug]: Order 6518488006891 (Date: 2025-10-21): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:55.345Z [debug]: Order 6518798647531 (Date: 2025-10-21): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:55.346Z [debug]: Order 6518832529643 (Date: 2025-10-21): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:55.346Z [debug]: Order 6518877683947 (Date: 2025-10-21): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:55.346Z [debug]: Order 6518884991211 (Date: 2025-10-21): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:55.347Z [debug]: Order 6518898917611 (Date: 2025-10-21): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:55.347Z [debug]: Order 6518943351019 (Date: 2025-10-21): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:55.347Z [debug]: Order 6519019340011 (Date: 2025-10-21): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:55.347Z [debug]: Order 6519084318955 (Date: 2025-10-21): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
