2025-12-17T05:35:59.254Z [debug]: Order 5795172679873 (Date: 2024-03-11): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:35:59.430Z [debug]: Order 5795268329665 (Date: 2024-03-11): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T05:35:59.430Z [debug]: Order 5795273048257 (Date: 2024-03-11): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:35:59.430Z [debug]: Order 5795502981313 (Date: 2024-03-11): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:35:59.615Z [debug]: Order 5795566780609 (Date: 2024-03-11): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T05:35:59.805Z [debug]: Order 5795569762497 (Date: 2024-03-11): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T05:35:59.985Z [debug]: Order 5795583099073 (Date: 2024-03-11): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T05:36:00.169Z [debug]: Order 5795592044737 (Date: 2024-03-11): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T05:36:00.358Z [debug]: Order 5795617079489 (Date: 2024-03-11): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T05:36:00.358Z [debug]: Order 5795652108481 (Date: 2024-03-11): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:36:00.359Z [debug]: Order 5795864314049 (Date: 2024-03-11): Payment Gateways: [Razorpay Secure] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:36:00.359Z [debug]: Order 5795883319489 (Date: 2024-03-11): Payment Gateways: [Razorpay Secure] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:48:32.338Z [debug]: Order 5692273623200 (Date: 2024-03-11): Payment Gateways: [Cards, UPI, NB by PayU India] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:48:32.339Z [debug]: Order 5692392931488 (Date: 2024-03-11): Payment Gateways: [Cards, UPI, NB by PayU India] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:48:32.339Z [debug]: Order 5692589605024 (Date: 2024-03-11): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T06:24:14.154Z [debug]: Order 5795172679873 (Date: 2024-03-11): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T06:24:14.336Z [debug]: Order 5795268329665 (Date: 2024-03-11): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T06:24:14.336Z [debug]: Order 5795273048257 (Date: 2024-03-11): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T06:24:14.337Z [debug]: Order 5795502981313 (Date: 2024-03-11): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T06:24:14.561Z [debug]: Order 5795566780609 (Date: 2024-03-11): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T06:24:14.783Z [debug]: Order 5795569762497 (Date: 2024-03-11): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T06:24:14.963Z [debug]: Order 5795583099073 (Date: 2024-03-11): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T06:24:15.152Z [debug]: Order 5795592044737 (Date: 2024-03-11): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T06:24:15.337Z [debug]: Order 5795617079489 (Date: 2024-03-11): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T06:24:15.337Z [debug]: Order 5795652108481 (Date: 2024-03-11): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T06:24:15.338Z [debug]: Order 5795864314049 (Date: 2024-03-11): Payment Gateways: [Razorpay Secure] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T06:24:15.338Z [debug]: Order 5795883319489 (Date: 2024-03-11): Payment Gateways: [Razorpay Secure] | isCOD: false | isPrepaid: true | Cancelled: false
