2025-12-10T18:16:12.888Z [debug]: Order 5673935798507 (Date: 2024-03-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:12.888Z [debug]: Order 5673972498667 (Date: 2024-03-17): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:13.091Z [debug]: Order 5673985966315 (Date: 2024-03-17): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:16:13.091Z [debug]: Order 5674002088171 (Date: 2024-03-17): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:13.091Z [debug]: Order 5674016112875 (Date: 2024-03-17): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:13.091Z [debug]: Order 5674325999851 (Date: 2024-03-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:13.091Z [debug]: Order 5674332193003 (Date: 2024-03-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:13.091Z [debug]: Order 5674340679915 (Date: 2024-03-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:13.091Z [debug]: Order 5674350969067 (Date: 2024-03-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:13.091Z [debug]: Order 5674351788267 (Date: 2024-03-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:13.091Z [debug]: Order 5674354147563 (Date: 2024-03-17): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:13.092Z [debug]: Order 5674371809515 (Date: 2024-03-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:13.092Z [debug]: Order 5674375479531 (Date: 2024-03-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:13.092Z [debug]: Order 5674388390123 (Date: 2024-03-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:13.092Z [debug]: Order 5674388652267 (Date: 2024-03-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:13.092Z [debug]: Order 5674393567467 (Date: 2024-03-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:13.242Z [debug]: Order 5674394288363 (Date: 2024-03-17): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:16:13.242Z [debug]: Order 5674399170795 (Date: 2024-03-17): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:13.242Z [debug]: Order 5674403627243 (Date: 2024-03-17): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:13.242Z [debug]: Order 5674412867819 (Date: 2024-03-17): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:13.242Z [debug]: Order 5674415325419 (Date: 2024-03-17): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:13.242Z [debug]: Order 5674420207851 (Date: 2024-03-17): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:13.414Z [debug]: Order 5674435150059 (Date: 2024-03-17): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:16:13.414Z [debug]: Order 5674437017835 (Date: 2024-03-17): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:13.414Z [debug]: Order 5674439147755 (Date: 2024-03-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:13.415Z [debug]: Order 5674449699051 (Date: 2024-03-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:13.415Z [debug]: Order 5674450813163 (Date: 2024-03-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:13.415Z [debug]: Order 5674453139691 (Date: 2024-03-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:13.415Z [debug]: Order 5674462740715 (Date: 2024-03-17): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:13.415Z [debug]: Order 5674469294315 (Date: 2024-03-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:13.569Z [debug]: Order 5674488594667 (Date: 2024-03-17): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:16:13.569Z [debug]: Order 5674499375339 (Date: 2024-03-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:13.569Z [debug]: Order 5674499408107 (Date: 2024-03-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:13.569Z [debug]: Order 5674526965995 (Date: 2024-03-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:13.569Z [debug]: Order 5674535780587 (Date: 2024-03-17): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:13.721Z [debug]: Order 5674542530795 (Date: 2024-03-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:13.721Z [debug]: Order 5674550984939 (Date: 2024-03-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:13.877Z [debug]: Order 5674558718187 (Date: 2024-03-17): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:16:13.877Z [debug]: Order 5674583621867 (Date: 2024-03-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:13.877Z [debug]: Order 5674608754923 (Date: 2024-03-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:13.877Z [debug]: Order 5674612457707 (Date: 2024-03-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:13.877Z [debug]: Order 5674615472363 (Date: 2024-03-17): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:13.877Z [debug]: Order 5674654236907 (Date: 2024-03-17): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
