2025-12-10T18:23:17.018Z [debug]: Order 6072512708843 (Date: 2025-01-20): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:17.018Z [debug]: Order 6072545902827 (Date: 2025-01-20): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:17.019Z [debug]: Order 6072571953387 (Date: 2025-01-20): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:17.019Z [debug]: Order 6072579752171 (Date: 2025-01-20): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:17.019Z [debug]: Order 6072617861355 (Date: 2025-01-20): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:17.019Z [debug]: Order 6072621891819 (Date: 2025-01-20): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:17.019Z [debug]: Order 6072628543723 (Date: 2025-01-20): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:17.019Z [debug]: Order 6072630903019 (Date: 2025-01-20): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:17.019Z [debug]: Order 6072652693739 (Date: 2025-01-20): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:17.019Z [debug]: Order 6072675500267 (Date: 2025-01-20): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:17.019Z [debug]: Order 6072678645995 (Date: 2025-01-20): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:17.019Z [debug]: Order 6072686641387 (Date: 2025-01-20): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:17.019Z [debug]: Order 6072687165675 (Date: 2025-01-20): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
