2025-12-10T18:17:03.185Z [debug]: Order 5768497791211 (Date: 2024-06-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:17:03.185Z [debug]: Order 5768530821355 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.185Z [debug]: Order 5768539898091 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.186Z [debug]: Order 5768540094699 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.186Z [debug]: Order 5768572633323 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.186Z [debug]: Order 5768660648171 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.186Z [debug]: Order 5768930590955 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.186Z [debug]: Order 5768950644971 (Date: 2024-06-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:03.186Z [debug]: Order 5768972435691 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.187Z [debug]: Order 5768987050219 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.187Z [debug]: Order 5768994947307 (Date: 2024-06-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:03.187Z [debug]: Order 5769004417259 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.187Z [debug]: Order 5769016475883 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.187Z [debug]: Order 5769024962795 (Date: 2024-06-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:03.187Z [debug]: Order 5769043411179 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.188Z [debug]: Order 5769050587371 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.188Z [debug]: Order 5769056289003 (Date: 2024-06-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:03.188Z [debug]: Order 5769076506859 (Date: 2024-06-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:03.188Z [debug]: Order 5769076965611 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.188Z [debug]: Order 5769080439019 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.188Z [debug]: Order 5769082044651 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.188Z [debug]: Order 5769084862699 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.189Z [debug]: Order 5769091842283 (Date: 2024-06-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:03.189Z [debug]: Order 5769098690795 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.189Z [debug]: Order 5769099739371 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.189Z [debug]: Order 5769100427499 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.190Z [debug]: Order 5769114255595 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.190Z [debug]: Order 5769114386667 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.190Z [debug]: Order 5769115893995 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.190Z [debug]: Order 5769118089451 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.190Z [debug]: Order 5769129820395 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.354Z [debug]: Order 5769138897131 (Date: 2024-06-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:17:03.354Z [debug]: Order 5769147089131 (Date: 2024-06-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:03.355Z [debug]: Order 5769158590699 (Date: 2024-06-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:03.355Z [debug]: Order 5769174024427 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.355Z [debug]: Order 5769174876395 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.355Z [debug]: Order 5769180545259 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.356Z [debug]: Order 5769182413035 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.356Z [debug]: Order 5769195094251 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.356Z [debug]: Order 5769209250027 (Date: 2024-06-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:03.356Z [debug]: Order 5769220882667 (Date: 2024-06-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:03.356Z [debug]: Order 5769232351467 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.356Z [debug]: Order 5769243099371 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.523Z [debug]: Order 5769243263211 (Date: 2024-06-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:17:03.523Z [debug]: Order 5769257418987 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.524Z [debug]: Order 5769273901291 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.688Z [debug]: Order 5769274491115 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:03.688Z [debug]: Order 5769317220587 (Date: 2024-06-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:03.855Z [debug]: Order 5769332621547 (Date: 2024-06-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
