2025-12-10T18:15:52.420Z [debug]: Order 5644565905643 (Date: 2024-02-19): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:15:52.573Z [debug]: Order 5644645630187 (Date: 2024-02-19): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:15:52.574Z [debug]: Order 5644791021803 (Date: 2024-02-19): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:15:52.574Z [debug]: Order 5644795871467 (Date: 2024-02-19): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:15:52.574Z [debug]: Order 5644963021035 (Date: 2024-02-19): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:15:52.726Z [debug]: Order 5645011714283 (Date: 2024-02-19): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:15:52.883Z [debug]: Order 5645020889323 (Date: 2024-02-19): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:15:52.883Z [debug]: Order 5645027770603 (Date: 2024-02-19): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:15:52.884Z [debug]: Order 5645028393195 (Date: 2024-02-19): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:15:53.042Z [debug]: Order 5645029146859 (Date: 2024-02-19): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:15:53.194Z [debug]: Order 5645041631467 (Date: 2024-02-19): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:15:53.195Z [debug]: Order 5645044121835 (Date: 2024-02-19): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:15:53.195Z [debug]: Order 5645073121515 (Date: 2024-02-19): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:15:53.195Z [debug]: Order 5645075480811 (Date: 2024-02-19): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:15:53.195Z [debug]: Order 5645078298859 (Date: 2024-02-19): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:15:53.195Z [debug]: Order 5645082132715 (Date: 2024-02-19): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:15:53.195Z [debug]: Order 5645092782315 (Date: 2024-02-19): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:15:53.195Z [debug]: Order 5645104283883 (Date: 2024-02-19): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:15:53.349Z [debug]: Order 5645106086123 (Date: 2024-02-19): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:15:53.350Z [debug]: Order 5645115654379 (Date: 2024-02-19): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:15:53.505Z [debug]: Order 5645129711851 (Date: 2024-02-19): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:15:53.506Z [debug]: Order 5645130301675 (Date: 2024-02-19): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:15:53.506Z [debug]: Order 5645132792043 (Date: 2024-02-19): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:15:53.662Z [debug]: Order 5645143671019 (Date: 2024-02-19): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:15:53.662Z [debug]: Order 5645145932011 (Date: 2024-02-19): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:15:53.662Z [debug]: Order 5645159760107 (Date: 2024-02-19): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:15:53.663Z [debug]: Order 5645167853803 (Date: 2024-02-19): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:15:53.663Z [debug]: Order 5645199212779 (Date: 2024-02-19): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:15:53.663Z [debug]: Order 5645201309931 (Date: 2024-02-19): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:15:53.663Z [debug]: Order 5645208486123 (Date: 2024-02-19): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:15:53.664Z [debug]: Order 5645213073643 (Date: 2024-02-19): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:15:53.664Z [debug]: Order 5645222412523 (Date: 2024-02-19): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
