2025-12-10T18:17:06.454Z [debug]: Order 5773322092779 (Date: 2024-06-06): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:17:07.138Z [debug]: Order 5774155383019 (Date: 2024-06-06): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:07.139Z [debug]: Order 5774189527275 (Date: 2024-06-06): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:07.304Z [debug]: Order 5774235042027 (Date: 2024-06-06): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:17:07.305Z [debug]: Order 5774245953771 (Date: 2024-06-06): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:07.305Z [debug]: Order 5774256898283 (Date: 2024-06-06): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:07.306Z [debug]: Order 5774281834731 (Date: 2024-06-06): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:07.306Z [debug]: Order 5774282227947 (Date: 2024-06-06): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:07.307Z [debug]: Order 5774285668587 (Date: 2024-06-06): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:07.307Z [debug]: Order 5774288290027 (Date: 2024-06-06): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:07.307Z [debug]: Order 5774292123883 (Date: 2024-06-06): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:07.307Z [debug]: Order 5774314537195 (Date: 2024-06-06): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:07.473Z [debug]: Order 5774322827499 (Date: 2024-06-06): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:17:07.474Z [debug]: Order 5774343569643 (Date: 2024-06-06): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:07.474Z [debug]: Order 5774396555499 (Date: 2024-06-06): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:07.474Z [debug]: Order 5774410449131 (Date: 2024-06-06): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:07.475Z [debug]: Order 5774418673899 (Date: 2024-06-06): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:07.475Z [debug]: Order 5774436434155 (Date: 2024-06-06): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:07.475Z [debug]: Order 5774460354795 (Date: 2024-06-06): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-11T04:16:23.947Z [debug]: Order 5923961897267 (Date: 2024-06-06): Payment Gateways: [Cash on Delivery (COD), manual] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-11T04:16:23.947Z [debug]: Order 5924270899507 (Date: 2024-06-06): Payment Gateways: [CCAvenue] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-11T04:16:23.947Z [debug]: Order 5924401643827 (Date: 2024-06-06): Payment Gateways: [PortOne Payments] | isCOD: false | isPrepaid: true | Cancelled: false
