2025-12-10T18:23:12.275Z [debug]: Order 6312405336299 (Date: 2025-06-25): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:12.275Z [debug]: Order 6312527659243 (Date: 2025-06-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:12.275Z [debug]: Order 6312769913067 (Date: 2025-06-25): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:12.461Z [debug]: Order 6312777023723 (Date: 2025-06-25): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:12.462Z [debug]: Order 6312813658347 (Date: 2025-06-25): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:12.462Z [debug]: Order 6312902590699 (Date: 2025-06-25): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:12.462Z [debug]: Order 6312909897963 (Date: 2025-06-25): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:12.463Z [debug]: Order 6312973336811 (Date: 2025-06-25): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:12.463Z [debug]: Order 6313046311147 (Date: 2025-06-25): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:12.463Z [debug]: Order 6313048932587 (Date: 2025-06-25): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:12.463Z [debug]: Order 6313077047531 (Date: 2025-06-25): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:12.464Z [debug]: Order 6313081700587 (Date: 2025-06-25): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:12.464Z [debug]: Order 6313089335531 (Date: 2025-06-25): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:12.464Z [debug]: Order 6313098674411 (Date: 2025-06-25): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:12.464Z [debug]: Order 6313112076523 (Date: 2025-06-25): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:12.464Z [debug]: Order 6313130000619 (Date: 2025-06-25): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:12.464Z [debug]: Order 6313134653675 (Date: 2025-06-25): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
