2025-12-10T18:14:48.011Z [debug]: Order 5568741441771 (Date: 2023-12-28): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:14:48.012Z [debug]: Order 5569131217131 (Date: 2023-12-28): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:48.012Z [debug]: Order 5571415245035 (Date: 2023-12-28): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:48.012Z [debug]: Order 5571419701483 (Date: 2023-12-28): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:48.012Z [debug]: Order 5571517251819 (Date: 2023-12-28): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:48.165Z [debug]: Order 5571573317867 (Date: 2023-12-28): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:14:48.165Z [debug]: Order 5571614408939 (Date: 2023-12-28): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:48.318Z [debug]: Order 5571629187307 (Date: 2023-12-28): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:14:48.319Z [debug]: Order 5571655074027 (Date: 2023-12-28): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:48.319Z [debug]: Order 5571668050155 (Date: 2023-12-28): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:48.319Z [debug]: Order 5571786997995 (Date: 2023-12-28): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:48.319Z [debug]: Order 5571791323371 (Date: 2023-12-28): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:48.472Z [debug]: Order 5571840770283 (Date: 2023-12-28): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:14:48.473Z [debug]: Order 5571844997355 (Date: 2023-12-28): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:48.625Z [debug]: Order 5571980624107 (Date: 2023-12-28): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:48.626Z [debug]: Order 5572015161579 (Date: 2023-12-28): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:48.626Z [debug]: Order 5572114907371 (Date: 2023-12-28): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:48.627Z [debug]: Order 5572231135467 (Date: 2023-12-28): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:48.627Z [debug]: Order 5572451959019 (Date: 2023-12-28): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:48.627Z [debug]: Order 5572777640171 (Date: 2023-12-28): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
