2025-12-10T18:23:17.309Z [debug]: Order 6335658229995 (Date: 2025-07-11): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:17.309Z [debug]: Order 6335727796459 (Date: 2025-07-11): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:17.309Z [debug]: Order 6335735365867 (Date: 2025-07-11): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:17.309Z [debug]: Order 6335743394027 (Date: 2025-07-11): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:17.310Z [debug]: Order 6335828951275 (Date: 2025-07-11): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:17.310Z [debug]: Order 6335981322475 (Date: 2025-07-11): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:17.310Z [debug]: Order 6336020873451 (Date: 2025-07-11): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:17.310Z [debug]: Order 6336070451435 (Date: 2025-07-11): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:17.310Z [debug]: Order 6336094830827 (Date: 2025-07-11): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:17.496Z [debug]: Order 6336110690539 (Date: 2025-07-11): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:17.497Z [debug]: Order 6336167051499 (Date: 2025-07-11): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:17.497Z [debug]: Order 6336191463659 (Date: 2025-07-11): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:17.498Z [debug]: Order 6336199327979 (Date: 2025-07-11): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
