2025-12-10T18:23:11.695Z [debug]: Order 6309081907435 (Date: 2025-06-22): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:11.695Z [debug]: Order 6309100421355 (Date: 2025-06-22): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:11.695Z [debug]: Order 6309230641387 (Date: 2025-06-22): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:11.695Z [debug]: Order 6309235228907 (Date: 2025-06-22): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:11.696Z [debug]: Order 6309249450219 (Date: 2025-06-22): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:11.696Z [debug]: Order 6309251711211 (Date: 2025-06-22): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:11.696Z [debug]: Order 6309262459115 (Date: 2025-06-22): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:11.696Z [debug]: Order 6309267570923 (Date: 2025-06-22): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:11.696Z [debug]: Order 6309272289515 (Date: 2025-06-22): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:11.696Z [debug]: Order 6309275009259 (Date: 2025-06-22): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:11.696Z [debug]: Order 6309309972715 (Date: 2025-06-22): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:11.696Z [debug]: Order 6309346935019 (Date: 2025-06-22): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:11.696Z [debug]: Order 6309373935851 (Date: 2025-06-22): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:11.696Z [debug]: Order 6309498257643 (Date: 2025-06-22): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:11.696Z [debug]: Order 6309516837099 (Date: 2025-06-22): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:11.697Z [debug]: Order 6309581750507 (Date: 2025-06-22): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:11.697Z [debug]: Order 6309626413291 (Date: 2025-06-22): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:11.697Z [debug]: Order 6309646139627 (Date: 2025-06-22): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:11.697Z [debug]: Order 6309673042155 (Date: 2025-06-22): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:11.698Z [debug]: Order 6309680840939 (Date: 2025-06-22): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:11.698Z [debug]: Order 6309713314027 (Date: 2025-06-22): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:11.698Z [debug]: Order 6309717049579 (Date: 2025-06-22): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:11.698Z [debug]: Order 6309745721579 (Date: 2025-06-22): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:11.698Z [debug]: Order 6309775605995 (Date: 2025-06-22): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:11.698Z [debug]: Order 6309777342699 (Date: 2025-06-22): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-11T04:17:13.363Z [debug]: Order 6481600807219 (Date: 2025-06-22): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-11T04:17:13.363Z [debug]: Order 6481912070451 (Date: 2025-06-22): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
