2025-12-10T18:23:54.391Z [debug]: Order 6515879084267 (Date: 2025-10-19): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:54.391Z [debug]: Order 6515943506155 (Date: 2025-10-19): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:54.391Z [debug]: Order 6515950485739 (Date: 2025-10-19): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:54.391Z [debug]: Order 6516046954731 (Date: 2025-10-19): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:54.392Z [debug]: Order 6516358185195 (Date: 2025-10-19): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:54.392Z [debug]: Order 6516379517163 (Date: 2025-10-19): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:54.575Z [debug]: Order 6516408353003 (Date: 2025-10-19): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:54.575Z [debug]: Order 6516512129259 (Date: 2025-10-19): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:54.576Z [debug]: Order 6516524122347 (Date: 2025-10-19): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:54.576Z [debug]: Order 6516545552619 (Date: 2025-10-19): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:54.576Z [debug]: Order 6516549877995 (Date: 2025-10-19): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:54.577Z [debug]: Order 6516598735083 (Date: 2025-10-19): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
