2025-12-10T18:17:09.829Z [debug]: Order 5778451333355 (Date: 2024-06-09): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:09.829Z [debug]: Order 5778458837227 (Date: 2024-06-09): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:09.829Z [debug]: Order 5778520637675 (Date: 2024-06-09): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:09.829Z [debug]: Order 5778776359147 (Date: 2024-06-09): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:09.829Z [debug]: Order 5778801623275 (Date: 2024-06-09): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:09.829Z [debug]: Order 5778808373483 (Date: 2024-06-09): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:09.829Z [debug]: Order 5778826756331 (Date: 2024-06-09): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:09.829Z [debug]: Order 5778851594475 (Date: 2024-06-09): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:09.830Z [debug]: Order 5778871484651 (Date: 2024-06-09): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:09.830Z [debug]: Order 5778872467691 (Date: 2024-06-09): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:09.830Z [debug]: Order 5778890653931 (Date: 2024-06-09): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:09.830Z [debug]: Order 5778891833579 (Date: 2024-06-09): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
