2025-12-10T18:14:55.732Z [debug]: Order 5585436147947 (Date: 2024-01-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:55.882Z [debug]: Order 5585497260267 (Date: 2024-01-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:14:56.036Z [debug]: Order 5585539399915 (Date: 2024-01-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:14:56.037Z [debug]: Order 5585543266539 (Date: 2024-01-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:56.189Z [debug]: Order 5585821892843 (Date: 2024-01-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:14:56.189Z [debug]: Order 5585835131115 (Date: 2024-01-04): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:56.190Z [debug]: Order 5585854431467 (Date: 2024-01-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:56.190Z [debug]: Order 5585909580011 (Date: 2024-01-04): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:56.190Z [debug]: Order 5585918329067 (Date: 2024-01-04): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:56.190Z [debug]: Order 5585925439723 (Date: 2024-01-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:56.191Z [debug]: Order 5585953128683 (Date: 2024-01-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:56.191Z [debug]: Order 5585956634859 (Date: 2024-01-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:56.191Z [debug]: Order 5585958633707 (Date: 2024-01-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:14:56.191Z [debug]: Order 5585965318379 (Date: 2024-01-04): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:14:56.192Z [debug]: Order 5585969807595 (Date: 2024-01-04): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
