2025-12-10T18:18:50.897Z [debug]: Order 6002647040235 (Date: 2024-11-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:51.084Z [debug]: Order 6002735448299 (Date: 2024-11-25): Payment Gateways: [GoKwik Cash On Delivery, cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:18:51.084Z [debug]: Order 6002816614635 (Date: 2024-11-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:51.084Z [debug]: Order 6002875662571 (Date: 2024-11-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:51.085Z [debug]: Order 6003161563371 (Date: 2024-11-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:51.085Z [debug]: Order 6003212189931 (Date: 2024-11-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:51.085Z [debug]: Order 6003233325291 (Date: 2024-11-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:51.085Z [debug]: Order 6003233784043 (Date: 2024-11-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:51.085Z [debug]: Order 6003268911339 (Date: 2024-11-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:51.085Z [debug]: Order 6003269468395 (Date: 2024-11-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:51.086Z [debug]: Order 6003270222059 (Date: 2024-11-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:51.086Z [debug]: Order 6003278348523 (Date: 2024-11-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:51.086Z [debug]: Order 6003280183531 (Date: 2024-11-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:51.086Z [debug]: Order 6003294896363 (Date: 2024-11-25): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:18:51.086Z [debug]: Order 6003308331243 (Date: 2024-11-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:51.086Z [debug]: Order 6003311378667 (Date: 2024-11-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:51.087Z [debug]: Order 6003318587627 (Date: 2024-11-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:51.087Z [debug]: Order 6003319505131 (Date: 2024-11-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:51.087Z [debug]: Order 6003327041771 (Date: 2024-11-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:51.087Z [debug]: Order 6003333595371 (Date: 2024-11-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:51.087Z [debug]: Order 6003335266539 (Date: 2024-11-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:51.087Z [debug]: Order 6003338084587 (Date: 2024-11-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:51.087Z [debug]: Order 6003348734187 (Date: 2024-11-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:51.088Z [debug]: Order 6003351093483 (Date: 2024-11-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:51.088Z [debug]: Order 6003351814379 (Date: 2024-11-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:51.088Z [debug]: Order 6003351847147 (Date: 2024-11-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:18:51.088Z [debug]: Order 6003352371435 (Date: 2024-11-25): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:18:51.088Z [debug]: Order 6003376718059 (Date: 2024-11-25): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
