2025-12-10T18:22:53.014Z [debug]: Order 6227670270187 (Date: 2025-04-26): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:53.014Z [debug]: Order 6228049821931 (Date: 2025-04-26): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:22:53.203Z [debug]: Order 6228166607083 (Date: 2025-04-26): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:22:53.204Z [debug]: Order 6228173291755 (Date: 2025-04-26): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:53.204Z [debug]: Order 6228224082155 (Date: 2025-04-26): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:53.204Z [debug]: Order 6228254064875 (Date: 2025-04-26): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:22:53.205Z [debug]: Order 6228257472747 (Date: 2025-04-26): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:53.205Z [debug]: Order 6228271268075 (Date: 2025-04-26): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:22:53.205Z [debug]: Order 6228300857579 (Date: 2025-04-26): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:22:53.386Z [debug]: Order 6228334674155 (Date: 2025-04-26): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:22:53.386Z [debug]: Order 6228372652267 (Date: 2025-04-26): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:53.387Z [debug]: Order 6228381171947 (Date: 2025-04-26): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:53.387Z [debug]: Order 6228381303019 (Date: 2025-04-26): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
