2025-12-10T18:22:50.991Z [debug]: Order 6020723015915 (Date: 2024-12-06): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:51.178Z [debug]: Order 6020782817515 (Date: 2024-12-06): Payment Gateways: [GoKwik Cash On Delivery, cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:22:51.179Z [debug]: Order 6020894327019 (Date: 2024-12-06): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:51.180Z [debug]: Order 6020945379563 (Date: 2024-12-06): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:22:51.180Z [debug]: Order 6020950360299 (Date: 2024-12-06): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:22:51.180Z [debug]: Order 6021405311211 (Date: 2024-12-06): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:51.181Z [debug]: Order 6021415076075 (Date: 2024-12-06): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:51.181Z [debug]: Order 6021423562987 (Date: 2024-12-06): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:51.181Z [debug]: Order 6021427953899 (Date: 2024-12-06): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:51.182Z [debug]: Order 6021458428139 (Date: 2024-12-06): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:22:51.182Z [debug]: Order 6021461147883 (Date: 2024-12-06): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:51.182Z [debug]: Order 6021469765867 (Date: 2024-12-06): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:22:51.368Z [debug]: Order 6021503779051 (Date: 2024-12-06): Payment Gateways: [GoKwik Cash On Delivery, cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:22:51.368Z [debug]: Order 6021544378603 (Date: 2024-12-06): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:51.369Z [debug]: Order 6021547655403 (Date: 2024-12-06): Payment Gateways: [] | isCOD: false | isPrepaid: false | Cancelled: false
2025-12-10T18:22:51.369Z [debug]: Order 6021548081387 (Date: 2024-12-06): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
