2025-12-10T18:16:03.379Z [debug]: Order 5656788435179 (Date: 2024-03-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:16:04.006Z [debug]: Order 5657517162731 (Date: 2024-03-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:04.006Z [debug]: Order 5657521062123 (Date: 2024-03-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:04.158Z [debug]: Order 5657533022443 (Date: 2024-03-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:04.158Z [debug]: Order 5657546129643 (Date: 2024-03-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:04.158Z [debug]: Order 5657560285419 (Date: 2024-03-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:04.159Z [debug]: Order 5657590333675 (Date: 2024-03-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:04.159Z [debug]: Order 5657614450923 (Date: 2024-03-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:04.159Z [debug]: Order 5657635324139 (Date: 2024-03-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:04.159Z [debug]: Order 5657637814507 (Date: 2024-03-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:04.159Z [debug]: Order 5657675137259 (Date: 2024-03-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:04.159Z [debug]: Order 5657707675883 (Date: 2024-03-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:04.159Z [debug]: Order 5657708036331 (Date: 2024-03-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:04.160Z [debug]: Order 5657732972779 (Date: 2024-03-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:04.160Z [debug]: Order 5657807945963 (Date: 2024-03-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:04.160Z [debug]: Order 5657813418219 (Date: 2024-03-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:04.160Z [debug]: Order 5657874104555 (Date: 2024-03-02): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-11T04:16:11.712Z [debug]: Order 5750490497331 (Date: 2024-03-02): Payment Gateways: [CCAvenue] | isCOD: false | isPrepaid: true | Cancelled: false
