2025-12-17T05:35:53.137Z [debug]: Order 5752246993089 (Date: 2024-02-10): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T05:35:53.318Z [debug]: Order 5752444682433 (Date: 2024-02-10): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T05:35:53.505Z [debug]: Order 5752571166913 (Date: 2024-02-10): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T05:35:53.506Z [debug]: Order 5752580833473 (Date: 2024-02-10): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:35:53.690Z [debug]: Order 5752604229825 (Date: 2024-02-10): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T05:35:53.690Z [debug]: Order 5752604885185 (Date: 2024-02-10): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:48:24.081Z [debug]: Order 5648941580448 (Date: 2024-02-10): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T05:48:24.609Z [debug]: Order 5648950722720 (Date: 2024-02-10): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T05:48:24.610Z [debug]: Order 5649429659808 (Date: 2024-02-10): Payment Gateways: [] | isCOD: false | isPrepaid: false | Cancelled: false
2025-12-17T05:48:24.611Z [debug]: Order 5649576591520 (Date: 2024-02-10): Payment Gateways: [Cards, UPI, NB by PayU India] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:48:24.802Z [debug]: Order 5649634394272 (Date: 2024-02-10): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T05:48:24.802Z [debug]: Order 5649729323168 (Date: 2024-02-10): Payment Gateways: [Cards, UPI, NB by PayU India] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:48:24.802Z [debug]: Order 5650022662304 (Date: 2024-02-10): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:48:24.802Z [debug]: Order 5650086396064 (Date: 2024-02-10): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:48:24.802Z [debug]: Order 5650138595488 (Date: 2024-02-10): Payment Gateways: [Cards, UPI, NB by PayU India] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T06:24:07.721Z [debug]: Order 5752246993089 (Date: 2024-02-10): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T06:24:07.908Z [debug]: Order 5752444682433 (Date: 2024-02-10): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T06:24:08.088Z [debug]: Order 5752571166913 (Date: 2024-02-10): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T06:24:08.088Z [debug]: Order 5752580833473 (Date: 2024-02-10): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T06:24:08.269Z [debug]: Order 5752604229825 (Date: 2024-02-10): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T06:24:08.270Z [debug]: Order 5752604885185 (Date: 2024-02-10): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
