2025-12-10T18:15:13.743Z [debug]: Order 5616965124331 (Date: 2024-01-24): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:15:13.899Z [debug]: Order 5616996778219 (Date: 2024-01-24): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:15:13.899Z [debug]: Order 5617011949803 (Date: 2024-01-24): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:15:13.899Z [debug]: Order 5617176641771 (Date: 2024-01-24): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:15:13.900Z [debug]: Order 5617312923883 (Date: 2024-01-24): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:15:14.057Z [debug]: Order 5617346511083 (Date: 2024-01-24): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:15:14.057Z [debug]: Order 5617355129067 (Date: 2024-01-24): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:15:14.058Z [debug]: Order 5617370726635 (Date: 2024-01-24): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:15:14.227Z [debug]: Order 5617371447531 (Date: 2024-01-24): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:15:14.227Z [debug]: Order 5617381114091 (Date: 2024-01-24): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:15:14.228Z [debug]: Order 5617393762539 (Date: 2024-01-24): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:15:14.228Z [debug]: Order 5617399103723 (Date: 2024-01-24): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:15:14.228Z [debug]: Order 5617399333099 (Date: 2024-01-24): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:15:14.229Z [debug]: Order 5617404969195 (Date: 2024-01-24): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:15:14.409Z [debug]: Order 5617407131883 (Date: 2024-01-24): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:15:14.410Z [debug]: Order 5617410605291 (Date: 2024-01-24): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:15:14.410Z [debug]: Order 5617433018603 (Date: 2024-01-24): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:15:14.564Z [debug]: Order 5617439506667 (Date: 2024-01-24): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:15:14.564Z [debug]: Order 5617445568747 (Date: 2024-01-24): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
