2025-12-10T18:23:53.486Z [debug]: Order 6514933268715 (Date: 2025-10-18): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:53.668Z [debug]: Order 6515088490731 (Date: 2025-10-18): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:53.669Z [debug]: Order 6515094421739 (Date: 2025-10-18): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:53.669Z [debug]: Order 6515131613419 (Date: 2025-10-18): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:53.669Z [debug]: Order 6515139281131 (Date: 2025-10-18): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:53.669Z [debug]: Order 6515156254955 (Date: 2025-10-18): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:53.669Z [debug]: Order 6515163562219 (Date: 2025-10-18): Payment Gateways: [gift_card] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:53.670Z [debug]: Order 6515177980139 (Date: 2025-10-18): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:53.670Z [debug]: Order 6515207340267 (Date: 2025-10-18): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:53.670Z [debug]: Order 6515210060011 (Date: 2025-10-18): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:53.670Z [debug]: Order 6515232178411 (Date: 2025-10-18): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:53.670Z [debug]: Order 6515259769067 (Date: 2025-10-18): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:53.670Z [debug]: Order 6515261800683 (Date: 2025-10-18): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:53.670Z [debug]: Order 6515263340779 (Date: 2025-10-18): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:53.671Z [debug]: Order 6515327172843 (Date: 2025-10-18): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:53.671Z [debug]: Order 6515346211051 (Date: 2025-10-18): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:53.671Z [debug]: Order 6515346669803 (Date: 2025-10-18): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:53.853Z [debug]: Order 6515347030251 (Date: 2025-10-18): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:54.032Z [debug]: Order 6515355156715 (Date: 2025-10-18): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:54.032Z [debug]: Order 6515367444715 (Date: 2025-10-18): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:54.032Z [debug]: Order 6515427803371 (Date: 2025-10-18): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:54.033Z [debug]: Order 6515468173547 (Date: 2025-10-18): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:54.211Z [debug]: Order 6515610812651 (Date: 2025-10-18): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:54.211Z [debug]: Order 6515691356395 (Date: 2025-10-18): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:54.212Z [debug]: Order 6515799523563 (Date: 2025-10-18): Payment Gateways: [Cash On Delivery, manual] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:54.389Z [debug]: Order 6515807224043 (Date: 2025-10-18): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:54.390Z [debug]: Order 6515840418027 (Date: 2025-10-18): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-11T04:09:58.951Z [debug]: Order 6200559173821 (Date: 2025-10-18): Payment Gateways: [Gokwik UPI] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-11T04:09:59.146Z [debug]: Order 6201366216893 (Date: 2025-10-18): Payment Gateways: [cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: true
