2025-12-17T05:35:46.490Z [debug]: Order 5741597065409 (Date: 2024-02-03): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:35:46.673Z [debug]: Order 5741617971393 (Date: 2024-02-03): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T05:35:46.674Z [debug]: Order 5742416986305 (Date: 2024-02-03): Payment Gateways: [Razorpay Secure] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:35:46.859Z [debug]: Order 5742514864321 (Date: 2024-02-03): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T05:35:47.040Z [debug]: Order 5742852145345 (Date: 2024-02-03): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T05:48:22.679Z [debug]: Order 5639424213152 (Date: 2024-02-03): Payment Gateways: [Cards, UPI, NB by PayU India] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:48:22.680Z [debug]: Order 5639707459744 (Date: 2024-02-03): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:48:22.680Z [debug]: Order 5639749402784 (Date: 2024-02-03): Payment Gateways: [Cards, UPI, NB by PayU India] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:48:22.680Z [debug]: Order 5640377893024 (Date: 2024-02-03): Payment Gateways: [Cards, UPI, NB by PayU India] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T06:24:01.269Z [debug]: Order 5741597065409 (Date: 2024-02-03): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T06:24:01.453Z [debug]: Order 5741617971393 (Date: 2024-02-03): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T06:24:01.453Z [debug]: Order 5742416986305 (Date: 2024-02-03): Payment Gateways: [Razorpay Secure] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T06:24:01.633Z [debug]: Order 5742514864321 (Date: 2024-02-03): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T06:24:01.816Z [debug]: Order 5742852145345 (Date: 2024-02-03): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
