2025-12-17T05:35:39.637Z [debug]: Order 5886304911553 (Date: 2024-05-10): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:35:39.833Z [debug]: Order 5886516232385 (Date: 2024-05-10): Payment Gateways: [cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T05:35:39.833Z [debug]: Order 5886577148097 (Date: 2024-05-10): Payment Gateways: [Razorpay Secure] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:35:39.834Z [debug]: Order 5886647533761 (Date: 2024-05-10): Payment Gateways: [Gokwik Cards] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:35:39.834Z [debug]: Order 5886965317825 (Date: 2024-05-10): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:35:40.030Z [debug]: Order 5887215960257 (Date: 2024-05-10): Payment Gateways: [cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T05:35:40.030Z [debug]: Order 5887224611009 (Date: 2024-05-10): Payment Gateways: [Razorpay Secure] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:35:40.031Z [debug]: Order 5887249383617 (Date: 2024-05-10): Payment Gateways: [Razorpay Secure] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:35:40.031Z [debug]: Order 5887304204481 (Date: 2024-05-10): Payment Gateways: [Razorpay Secure] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:35:40.225Z [debug]: Order 5887368888513 (Date: 2024-05-10): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T05:35:40.226Z [debug]: Order 5887399428289 (Date: 2024-05-10): Payment Gateways: [Razorpay Secure] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:48:23.453Z [debug]: Order 5785460474016 (Date: 2024-05-10): Payment Gateways: [Cards, UPI, NB by PayU India] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:48:23.453Z [debug]: Order 5785470959776 (Date: 2024-05-10): Payment Gateways: [Cards, UPI, NB by PayU India] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T05:48:23.453Z [debug]: Order 5785498910880 (Date: 2024-05-10): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T05:48:23.453Z [debug]: Order 5785560285344 (Date: 2024-05-10): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T06:23:53.628Z [debug]: Order 5886304911553 (Date: 2024-05-10): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-17T06:23:53.810Z [debug]: Order 5886516232385 (Date: 2024-05-10): Payment Gateways: [cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T06:23:53.810Z [debug]: Order 5886577148097 (Date: 2024-05-10): Payment Gateways: [Razorpay Secure] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T06:23:53.811Z [debug]: Order 5886647533761 (Date: 2024-05-10): Payment Gateways: [Gokwik Cards] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T06:23:53.811Z [debug]: Order 5886965317825 (Date: 2024-05-10): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T06:23:53.993Z [debug]: Order 5887215960257 (Date: 2024-05-10): Payment Gateways: [cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T06:23:53.994Z [debug]: Order 5887224611009 (Date: 2024-05-10): Payment Gateways: [Razorpay Secure] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T06:23:53.994Z [debug]: Order 5887249383617 (Date: 2024-05-10): Payment Gateways: [Razorpay Secure] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T06:23:53.994Z [debug]: Order 5887304204481 (Date: 2024-05-10): Payment Gateways: [Razorpay Secure] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-17T06:23:54.176Z [debug]: Order 5887368888513 (Date: 2024-05-10): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-17T06:23:54.177Z [debug]: Order 5887399428289 (Date: 2024-05-10): Payment Gateways: [Razorpay Secure] | isCOD: false | isPrepaid: true | Cancelled: false
