2025-12-10T18:22:43.168Z [debug]: Order 6165840822507 (Date: 2025-04-02): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:22:43.169Z [debug]: Order 6166019670251 (Date: 2025-04-02): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:22:43.169Z [debug]: Order 6166201696491 (Date: 2025-04-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:43.169Z [debug]: Order 6166325002475 (Date: 2025-04-02): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:22:43.169Z [debug]: Order 6166359179499 (Date: 2025-04-02): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:43.170Z [debug]: Order 6166376939755 (Date: 2025-04-02): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:43.170Z [debug]: Order 6166386475243 (Date: 2025-04-02): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:43.170Z [debug]: Order 6166451683563 (Date: 2025-04-02): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:43.170Z [debug]: Order 6166460924139 (Date: 2025-04-02): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:43.171Z [debug]: Order 6166515253483 (Date: 2025-04-02): Payment Gateways: [] | isCOD: false | isPrepaid: false | Cancelled: false
2025-12-10T18:22:43.171Z [debug]: Order 6166524952811 (Date: 2025-04-02): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:43.171Z [debug]: Order 6166547235051 (Date: 2025-04-02): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:22:43.171Z [debug]: Order 6166550151403 (Date: 2025-04-02): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:43.171Z [debug]: Order 6166551494891 (Date: 2025-04-02): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:22:43.171Z [debug]: Order 6166577578219 (Date: 2025-04-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:43.172Z [debug]: Order 6166582460651 (Date: 2025-04-02): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:22:43.172Z [debug]: Order 6166648029419 (Date: 2025-04-02): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:43.172Z [debug]: Order 6166664511723 (Date: 2025-04-02): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:43.172Z [debug]: Order 6166681813227 (Date: 2025-04-02): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:22:43.172Z [debug]: Order 6166704095467 (Date: 2025-04-02): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:43.172Z [debug]: Order 6166751609067 (Date: 2025-04-02): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:22:43.173Z [debug]: Order 6166840082667 (Date: 2025-04-02): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:43.173Z [debug]: Order 6166890643691 (Date: 2025-04-02): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:22:43.173Z [debug]: Order 6166933733611 (Date: 2025-04-02): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:43.173Z [debug]: Order 6166950183147 (Date: 2025-04-02): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:43.174Z [debug]: Order 6166979641579 (Date: 2025-04-02): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:22:43.174Z [debug]: Order 6167038623979 (Date: 2025-04-02): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:22:43.174Z [debug]: Order 6167049699563 (Date: 2025-04-02): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:22:43.174Z [debug]: Order 6167060742379 (Date: 2025-04-02): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-11T04:17:02.697Z [debug]: Order 6366799855923 (Date: 2025-04-02): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-11T04:17:02.697Z [debug]: Order 6367182750003 (Date: 2025-04-02): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-11T04:17:02.698Z [debug]: Order 6367339413811 (Date: 2025-04-02): Payment Gateways: [CCAvenue] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-11T04:17:02.698Z [debug]: Order 6367408062771 (Date: 2025-04-02): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
