2025-12-10T18:17:52.771Z [debug]: Order 5938610307307 (Date: 2024-10-01): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.771Z [debug]: Order 5938614862059 (Date: 2024-10-01): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.771Z [debug]: Order 5938649661675 (Date: 2024-10-01): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.771Z [debug]: Order 5938684035307 (Date: 2024-10-01): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:52.771Z [debug]: Order 5938704646379 (Date: 2024-10-01): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:52.772Z [debug]: Order 5938709233899 (Date: 2024-10-01): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.772Z [debug]: Order 5938717425899 (Date: 2024-10-01): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:52.772Z [debug]: Order 5938738462955 (Date: 2024-10-01): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.772Z [debug]: Order 5938743247083 (Date: 2024-10-01): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.772Z [debug]: Order 5938938675435 (Date: 2024-10-01): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.772Z [debug]: Order 5938954895595 (Date: 2024-10-01): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:52.772Z [debug]: Order 5938992578795 (Date: 2024-10-01): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.772Z [debug]: Order 5939010830571 (Date: 2024-10-01): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.773Z [debug]: Order 5939016073451 (Date: 2024-10-01): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:52.773Z [debug]: Order 5939021971691 (Date: 2024-10-01): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:52.773Z [debug]: Order 5939025969387 (Date: 2024-10-01): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.773Z [debug]: Order 5939028492523 (Date: 2024-10-01): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.961Z [debug]: Order 5939051069675 (Date: 2024-10-01): Payment Gateways: [GoKwik Cash On Delivery, cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:17:52.961Z [debug]: Order 5939056378091 (Date: 2024-10-01): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:52.961Z [debug]: Order 5939057787115 (Date: 2024-10-01): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.962Z [debug]: Order 5939059228907 (Date: 2024-10-01): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:52.962Z [debug]: Order 5939078988011 (Date: 2024-10-01): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.962Z [debug]: Order 5939079020779 (Date: 2024-10-01): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:52.962Z [debug]: Order 5939080757483 (Date: 2024-10-01): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.962Z [debug]: Order 5939081249003 (Date: 2024-10-01): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.963Z [debug]: Order 5939085672683 (Date: 2024-10-01): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.963Z [debug]: Order 5939086426347 (Date: 2024-10-01): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.963Z [debug]: Order 5939088228587 (Date: 2024-10-01): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.963Z [debug]: Order 5939090391275 (Date: 2024-10-01): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:52.963Z [debug]: Order 5939090653419 (Date: 2024-10-01): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.963Z [debug]: Order 5939095568619 (Date: 2024-10-01): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:52.963Z [debug]: Order 5939100352747 (Date: 2024-10-01): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.963Z [debug]: Order 5939110248683 (Date: 2024-10-01): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:52.964Z [debug]: Order 5939118309611 (Date: 2024-10-01): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.964Z [debug]: Order 5939123290347 (Date: 2024-10-01): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:52.964Z [debug]: Order 5939125256427 (Date: 2024-10-01): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:52.964Z [debug]: Order 5939142525163 (Date: 2024-10-01): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:52.965Z [debug]: Order 5939145244907 (Date: 2024-10-01): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:53.158Z [debug]: Order 5939152748779 (Date: 2024-10-01): Payment Gateways: [GoKwik Cash On Delivery, cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:17:53.158Z [debug]: Order 5939159105771 (Date: 2024-10-01): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:53.159Z [debug]: Order 5939159433451 (Date: 2024-10-01): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
