2025-12-10T18:23:07.206Z [debug]: Order 6272661586155 (Date: 2025-05-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:07.207Z [debug]: Order 6272662307051 (Date: 2025-05-30): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:07.207Z [debug]: Order 6272736166123 (Date: 2025-05-30): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:07.207Z [debug]: Order 6273022722283 (Date: 2025-05-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:07.207Z [debug]: Order 6273022853355 (Date: 2025-05-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:07.207Z [debug]: Order 6273079902443 (Date: 2025-05-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:07.208Z [debug]: Order 6273091993835 (Date: 2025-05-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:07.208Z [debug]: Order 6273097367787 (Date: 2025-05-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:07.392Z [debug]: Order 6273133740267 (Date: 2025-05-30): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:07.396Z [debug]: Order 6273142685931 (Date: 2025-05-30): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:07.397Z [debug]: Order 6273169326315 (Date: 2025-05-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:07.397Z [debug]: Order 6273226309867 (Date: 2025-05-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:07.401Z [debug]: Order 6273242202347 (Date: 2025-05-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:07.403Z [debug]: Order 6273244397803 (Date: 2025-05-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:07.403Z [debug]: Order 6273294172395 (Date: 2025-05-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:07.403Z [debug]: Order 6273314980075 (Date: 2025-05-30): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
