2025-12-10T18:23:09.109Z [debug]: Order 6281078407403 (Date: 2025-06-04): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:09.109Z [debug]: Order 6281132638443 (Date: 2025-06-04): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:09.109Z [debug]: Order 6281186377963 (Date: 2025-06-04): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:09.110Z [debug]: Order 6281325379819 (Date: 2025-06-04): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:09.110Z [debug]: Order 6281373024491 (Date: 2025-06-04): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:09.110Z [debug]: Order 6281411231979 (Date: 2025-06-04): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:09.110Z [debug]: Order 6281422733547 (Date: 2025-06-04): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:09.110Z [debug]: Order 6281565176043 (Date: 2025-06-04): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:09.110Z [debug]: Order 6281601089771 (Date: 2025-06-04): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:09.111Z [debug]: Order 6281627959531 (Date: 2025-06-04): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:09.111Z [debug]: Order 6281630220523 (Date: 2025-06-04): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:09.111Z [debug]: Order 6281653289195 (Date: 2025-06-04): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:09.111Z [debug]: Order 6281694150891 (Date: 2025-06-04): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:09.111Z [debug]: Order 6281694249195 (Date: 2025-06-04): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:09.111Z [debug]: Order 6281696084203 (Date: 2025-06-04): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:09.111Z [debug]: Order 6281726820587 (Date: 2025-06-04): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:09.112Z [debug]: Order 6281750937835 (Date: 2025-06-04): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:09.112Z [debug]: Order 6281784525035 (Date: 2025-06-04): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:09.112Z [debug]: Order 6281847406827 (Date: 2025-06-04): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:09.112Z [debug]: Order 6281915334891 (Date: 2025-06-04): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:09.112Z [debug]: Order 6281990734059 (Date: 2025-06-04): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:09.112Z [debug]: Order 6282010067179 (Date: 2025-06-04): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:09.113Z [debug]: Order 6282048602347 (Date: 2025-06-04): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:09.113Z [debug]: Order 6282062823659 (Date: 2025-06-04): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:09.294Z [debug]: Order 6282169942251 (Date: 2025-06-04): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:09.295Z [debug]: Order 6282186588395 (Date: 2025-06-04): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-11T04:17:10.809Z [debug]: Order 6454031810867 (Date: 2025-06-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-11T04:17:10.809Z [debug]: Order 6454227206451 (Date: 2025-06-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-11T04:17:10.992Z [debug]: Order 6454265839923 (Date: 2025-06-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-11T04:17:11.180Z [debug]: Order 6454339207475 (Date: 2025-06-04): Payment Gateways: [CCAvenue] | isCOD: false | isPrepaid: true | Cancelled: true
2025-12-11T04:17:11.385Z [debug]: Order 6454707421491 (Date: 2025-06-04): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
