2025-12-10T18:23:51.559Z [debug]: Order 6151113375979 (Date: 2025-03-21): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:51.559Z [debug]: Order 6151558234347 (Date: 2025-03-21): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:51.560Z [debug]: Order 6151593689323 (Date: 2025-03-21): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:51.560Z [debug]: Order 6151618822379 (Date: 2025-03-21): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:51.560Z [debug]: Order 6151694123243 (Date: 2025-03-21): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:51.560Z [debug]: Order 6151706738923 (Date: 2025-03-21): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:51.560Z [debug]: Order 6151735640299 (Date: 2025-03-21): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:51.560Z [debug]: Order 6151789084907 (Date: 2025-03-21): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:51.561Z [debug]: Order 6151825948907 (Date: 2025-03-21): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:51.561Z [debug]: Order 6151835320555 (Date: 2025-03-21): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:51.561Z [debug]: Order 6151848591595 (Date: 2025-03-21): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:51.561Z [debug]: Order 6151862255851 (Date: 2025-03-21): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:51.561Z [debug]: Order 6151966425323 (Date: 2025-03-21): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:51.561Z [debug]: Order 6152002502891 (Date: 2025-03-21): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:51.562Z [debug]: Order 6152008073451 (Date: 2025-03-21): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:51.562Z [debug]: Order 6152022622443 (Date: 2025-03-21): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:51.562Z [debug]: Order 6152174764267 (Date: 2025-03-21): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:51.562Z [debug]: Order 6152197603563 (Date: 2025-03-21): Payment Gateways: [Cash On Delivery, manual] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:51.563Z [debug]: Order 6152206319851 (Date: 2025-03-21): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:51.563Z [debug]: Order 6152237023467 (Date: 2025-03-21): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:51.563Z [debug]: Order 6152263270635 (Date: 2025-03-21): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:51.748Z [debug]: Order 6152263532779 (Date: 2025-03-21): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:51.749Z [debug]: Order 6152270348523 (Date: 2025-03-21): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:51.750Z [debug]: Order 6152278769899 (Date: 2025-03-21): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:51.750Z [debug]: Order 6152295678187 (Date: 2025-03-21): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-11T04:17:03.860Z [debug]: Order 6350613283123 (Date: 2025-03-21): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
