2025-12-10T18:23:37.281Z [debug]: Order 6466919661803 (Date: 2025-09-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:37.281Z [debug]: Order 6466936733931 (Date: 2025-09-24): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:37.281Z [debug]: Order 6466936963307 (Date: 2025-09-24): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:37.281Z [debug]: Order 6466944991467 (Date: 2025-09-24): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:37.281Z [debug]: Order 6467109912811 (Date: 2025-09-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:37.281Z [debug]: Order 6467165618411 (Date: 2025-09-24): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:37.281Z [debug]: Order 6467292299499 (Date: 2025-09-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:37.281Z [debug]: Order 6467462267115 (Date: 2025-09-24): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:37.282Z [debug]: Order 6467643900139 (Date: 2025-09-24): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:37.282Z [debug]: Order 6467743809771 (Date: 2025-09-24): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:37.471Z [debug]: Order 6467758391531 (Date: 2025-09-24): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:37.471Z [debug]: Order 6468103766251 (Date: 2025-09-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:37.471Z [debug]: Order 6468217110763 (Date: 2025-09-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:37.471Z [debug]: Order 6468447174891 (Date: 2025-09-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:37.471Z [debug]: Order 6468709515499 (Date: 2025-09-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:37.471Z [debug]: Order 6468779507947 (Date: 2025-09-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:37.650Z [debug]: Order 6468854546667 (Date: 2025-09-24): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:37.650Z [debug]: Order 6469027627243 (Date: 2025-09-24): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:37.650Z [debug]: Order 6469052465387 (Date: 2025-09-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:37.650Z [debug]: Order 6469061902571 (Date: 2025-09-24): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:37.650Z [debug]: Order 6469074583787 (Date: 2025-09-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:37.651Z [debug]: Order 6469093196011 (Date: 2025-09-24): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:37.651Z [debug]: Order 6469112561899 (Date: 2025-09-24): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:37.651Z [debug]: Order 6469128323307 (Date: 2025-09-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:37.651Z [debug]: Order 6469204607211 (Date: 2025-09-24): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:37.651Z [debug]: Order 6469217190123 (Date: 2025-09-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:37.651Z [debug]: Order 6469233574123 (Date: 2025-09-24): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:37.651Z [debug]: Order 6469262573803 (Date: 2025-09-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:37.651Z [debug]: Order 6469306188011 (Date: 2025-09-24): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:37.651Z [debug]: Order 6469345771755 (Date: 2025-09-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:37.651Z [debug]: Order 6469408784619 (Date: 2025-09-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:37.651Z [debug]: Order 6469435982059 (Date: 2025-09-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:37.840Z [debug]: Order 6469460132075 (Date: 2025-09-24): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:37.841Z [debug]: Order 6469469667563 (Date: 2025-09-24): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:37.841Z [debug]: Order 6469473304811 (Date: 2025-09-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:37.841Z [debug]: Order 6469509284075 (Date: 2025-09-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:37.842Z [debug]: Order 6469509578987 (Date: 2025-09-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:37.842Z [debug]: Order 6469571903723 (Date: 2025-09-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:37.842Z [debug]: Order 6469592842475 (Date: 2025-09-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:37.842Z [debug]: Order 6469623906539 (Date: 2025-09-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:37.842Z [debug]: Order 6469653627115 (Date: 2025-09-24): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:37.843Z [debug]: Order 6469662343403 (Date: 2025-09-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:38.021Z [debug]: Order 6469663621355 (Date: 2025-09-24): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
