2025-12-10T18:23:57.159Z [debug]: Order 6522290897131 (Date: 2025-10-24): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:57.159Z [debug]: Order 6522320191723 (Date: 2025-10-24): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:57.159Z [debug]: Order 6522415939819 (Date: 2025-10-24): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:57.159Z [debug]: Order 6522437337323 (Date: 2025-10-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:57.159Z [debug]: Order 6522889732331 (Date: 2025-10-24): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:57.159Z [debug]: Order 6522905198827 (Date: 2025-10-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:57.159Z [debug]: Order 6522940883179 (Date: 2025-10-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:57.343Z [debug]: Order 6522946781419 (Date: 2025-10-24): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:57.343Z [debug]: Order 6522962378987 (Date: 2025-10-24): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:57.344Z [debug]: Order 6522985873643 (Date: 2025-10-24): Payment Gateways: [] | isCOD: false | isPrepaid: false | Cancelled: true
2025-12-10T18:23:57.344Z [debug]: Order 6522992361707 (Date: 2025-10-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:57.522Z [debug]: Order 6523029422315 (Date: 2025-10-24): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:57.523Z [debug]: Order 6523044757739 (Date: 2025-10-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:57.523Z [debug]: Order 6523056062699 (Date: 2025-10-24): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:57.523Z [debug]: Order 6523061076203 (Date: 2025-10-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:57.524Z [debug]: Order 6523065467115 (Date: 2025-10-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:57.524Z [debug]: Order 6523069300971 (Date: 2025-10-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:57.524Z [debug]: Order 6523079590123 (Date: 2025-10-24): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:57.524Z [debug]: Order 6523154792683 (Date: 2025-10-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:57.525Z [debug]: Order 6523184316651 (Date: 2025-10-24): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:57.708Z [debug]: Order 6523278065899 (Date: 2025-10-24): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:57.709Z [debug]: Order 6523302052075 (Date: 2025-10-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:57.709Z [debug]: Order 6523325710571 (Date: 2025-10-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:57.710Z [debug]: Order 6523501805803 (Date: 2025-10-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:57.710Z [debug]: Order 6523568685291 (Date: 2025-10-24): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:57.710Z [debug]: Order 6523603681515 (Date: 2025-10-24): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-11T04:10:00.782Z [debug]: Order 6209307902141 (Date: 2025-10-24): Payment Gateways: [cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-11T04:10:00.972Z [debug]: Order 6209309507773 (Date: 2025-10-24): Payment Gateways: [cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: true
