2025-12-10T18:23:38.336Z [debug]: Order 6112959889643 (Date: 2025-02-21): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:38.337Z [debug]: Order 6112961102059 (Date: 2025-02-21): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:38.337Z [debug]: Order 6112977682667 (Date: 2025-02-21): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:38.337Z [debug]: Order 6113010712811 (Date: 2025-02-21): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:38.337Z [debug]: Order 6113097548011 (Date: 2025-02-21): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:38.338Z [debug]: Order 6113276657899 (Date: 2025-02-21): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:38.338Z [debug]: Order 6113363427563 (Date: 2025-02-21): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:38.338Z [debug]: Order 6113392918763 (Date: 2025-02-21): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:38.338Z [debug]: Order 6113449115883 (Date: 2025-02-21): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:38.338Z [debug]: Order 6113454096619 (Date: 2025-02-21): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:38.525Z [debug]: Order 6113475789035 (Date: 2025-02-21): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:38.525Z [debug]: Order 6113478082795 (Date: 2025-02-21): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:38.737Z [debug]: Order 6113531658475 (Date: 2025-02-21): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:38.738Z [debug]: Order 6113539424491 (Date: 2025-02-21): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:38.738Z [debug]: Order 6113611120875 (Date: 2025-02-21): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:38.738Z [debug]: Order 6113616494827 (Date: 2025-02-21): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:38.739Z [debug]: Order 6113618100459 (Date: 2025-02-21): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:38.930Z [debug]: Order 6113623277803 (Date: 2025-02-21): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:39.122Z [debug]: Order 6113624031467 (Date: 2025-02-21): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:39.123Z [debug]: Order 6113629405419 (Date: 2025-02-21): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:39.123Z [debug]: Order 6113633468651 (Date: 2025-02-21): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:39.319Z [debug]: Order 6113647395051 (Date: 2025-02-21): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:39.521Z [debug]: Order 6113668661483 (Date: 2025-02-21): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:39.521Z [debug]: Order 6113672364267 (Date: 2025-02-21): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:39.522Z [debug]: Order 6113681932523 (Date: 2025-02-21): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:39.522Z [debug]: Order 6113688715499 (Date: 2025-02-21): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:39.522Z [debug]: Order 6113689862379 (Date: 2025-02-21): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:39.522Z [debug]: Order 6113707557099 (Date: 2025-02-21): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
