2025-12-10T18:23:32.880Z [debug]: Order 6460368486635 (Date: 2025-09-19): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:32.881Z [debug]: Order 6460408987883 (Date: 2025-09-19): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:33.057Z [debug]: Order 6460438905067 (Date: 2025-09-19): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:33.058Z [debug]: Order 6460471443691 (Date: 2025-09-19): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:33.058Z [debug]: Order 6460603007211 (Date: 2025-09-19): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:33.058Z [debug]: Order 6460826222827 (Date: 2025-09-19): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:33.058Z [debug]: Order 6460845195499 (Date: 2025-09-19): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:33.058Z [debug]: Order 6460857090283 (Date: 2025-09-19): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:33.059Z [debug]: Order 6460858007787 (Date: 2025-09-19): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:33.059Z [debug]: Order 6460872687851 (Date: 2025-09-19): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:33.059Z [debug]: Order 6460874653931 (Date: 2025-09-19): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:33.059Z [debug]: Order 6460880388331 (Date: 2025-09-19): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:33.060Z [debug]: Order 6460898803947 (Date: 2025-09-19): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:33.060Z [debug]: Order 6460951560427 (Date: 2025-09-19): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:33.060Z [debug]: Order 6460953428203 (Date: 2025-09-19): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:33.060Z [debug]: Order 6460956836075 (Date: 2025-09-19): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:33.240Z [debug]: Order 6460982395115 (Date: 2025-09-19): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:33.240Z [debug]: Order 6460984623339 (Date: 2025-09-19): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:33.241Z [debug]: Order 6461003071723 (Date: 2025-09-19): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:33.241Z [debug]: Order 6461043638507 (Date: 2025-09-19): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:33.241Z [debug]: Order 6461055074539 (Date: 2025-09-19): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:33.241Z [debug]: Order 6461070672107 (Date: 2025-09-19): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
