2025-12-10T18:16:30.738Z [debug]: Order 5720676040939 (Date: 2024-04-25): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:16:30.738Z [debug]: Order 5720684298475 (Date: 2024-04-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:30.903Z [debug]: Order 5720734105835 (Date: 2024-04-25): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:16:30.903Z [debug]: Order 5720738136299 (Date: 2024-04-25): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:30.904Z [debug]: Order 5721009422571 (Date: 2024-04-25): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:30.904Z [debug]: Order 5721041797355 (Date: 2024-04-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:30.904Z [debug]: Order 5721047761131 (Date: 2024-04-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:30.904Z [debug]: Order 5721055068395 (Date: 2024-04-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:30.905Z [debug]: Order 5721056805099 (Date: 2024-04-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:30.905Z [debug]: Order 5721063457003 (Date: 2024-04-25): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:30.905Z [debug]: Order 5721063850219 (Date: 2024-04-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:30.906Z [debug]: Order 5721066963179 (Date: 2024-04-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:30.906Z [debug]: Order 5721075220715 (Date: 2024-04-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:30.906Z [debug]: Order 5721081577707 (Date: 2024-04-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:30.906Z [debug]: Order 5721102090475 (Date: 2024-04-25): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:30.906Z [debug]: Order 5721108938987 (Date: 2024-04-25): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:16:30.906Z [debug]: Order 5721123553515 (Date: 2024-04-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:30.906Z [debug]: Order 5721130959083 (Date: 2024-04-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:30.907Z [debug]: Order 5721133416683 (Date: 2024-04-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:30.907Z [debug]: Order 5721136890091 (Date: 2024-04-25): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:16:30.907Z [debug]: Order 5721212518635 (Date: 2024-04-25): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
