2025-12-10T18:23:18.416Z [debug]: Order 6338428829931 (Date: 2025-07-13): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:18.416Z [debug]: Order 6338452127979 (Date: 2025-07-13): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:18.416Z [debug]: Order 6338535588075 (Date: 2025-07-13): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:18.416Z [debug]: Order 6338573959403 (Date: 2025-07-13): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:18.416Z [debug]: Order 6338762932459 (Date: 2025-07-13): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:18.417Z [debug]: Order 6338866544875 (Date: 2025-07-13): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:18.417Z [debug]: Order 6338994045163 (Date: 2025-07-13): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:18.417Z [debug]: Order 6339021406443 (Date: 2025-07-13): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:18.417Z [debug]: Order 6339074195691 (Date: 2025-07-13): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:18.417Z [debug]: Order 6339085041899 (Date: 2025-07-13): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:18.417Z [debug]: Order 6339125870827 (Date: 2025-07-13): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:18.417Z [debug]: Order 6339126460651 (Date: 2025-07-13): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:18.418Z [debug]: Order 6339128983787 (Date: 2025-07-13): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:18.418Z [debug]: Order 6339129114859 (Date: 2025-07-13): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:18.418Z [debug]: Order 6339158704363 (Date: 2025-07-13): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:18.418Z [debug]: Order 6339168043243 (Date: 2025-07-13): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:18.418Z [debug]: Order 6339190423787 (Date: 2025-07-13): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:18.418Z [debug]: Order 6339209429227 (Date: 2025-07-13): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:18.418Z [debug]: Order 6339271229675 (Date: 2025-07-13): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:18.418Z [debug]: Order 6339301114091 (Date: 2025-07-13): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:18.419Z [debug]: Order 6339434971371 (Date: 2025-07-13): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:18.419Z [debug]: Order 6339448340715 (Date: 2025-07-13): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:18.419Z [debug]: Order 6339461316843 (Date: 2025-07-13): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:18.419Z [debug]: Order 6339505979627 (Date: 2025-07-13): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:18.419Z [debug]: Order 6339508830443 (Date: 2025-07-13): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:18.598Z [debug]: Order 6339542745323 (Date: 2025-07-13): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
2025-12-10T18:23:18.599Z [debug]: Order 6339560898795 (Date: 2025-07-13): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:18.599Z [debug]: Order 6339574399211 (Date: 2025-07-13): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:18.599Z [debug]: Order 6339586818283 (Date: 2025-07-13): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:23:18.789Z [debug]: Order 6339587703019 (Date: 2025-07-13): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:18.789Z [debug]: Order 6339607101675 (Date: 2025-07-13): Payment Gateways: [Ecom360 - Prepaid] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:23:19.003Z [debug]: Order 6339629908203 (Date: 2025-07-13): Payment Gateways: [Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: true
